,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,12.0,6.0,1.0,2.0,0.0,1.0,0.0,8.0
archive-crawler.csv,11.0,6.0,2.0,2.0,3.0,3.0,2.0,12.0
jcae.csv,92.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0
openmalaria.csv,15.0,43.0,0.0,0.0,3.0,6.0,2.0,20.0
popeye-chess.csv,10.0,28.0,4.0,3.0,1.0,0.0,0.0,12.0
rhex.csv,0.0,31.0,4.0,2.0,7.0,2.0,0.0,5.0
rocrail.csv,10.0,39.0,2.0,1.0,3.0,26.0,4.0,4.0
truevision.csv,2.0,17.0,2.0,9.0,3.0,2.0,1.0,21.0
