,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,0.37,0.68,0.64,0.69,0.6,0.79,0.65,0.81
archive-crawler.csv,0.46,0.69,0.72,0.48,0.51,0.64,0.57,0.85
jcae.csv,0.0,0.86,0.27,0.41,0.57,0.75,0.22,0.79
openmalaria.csv,0.65,0.24,0.67,0.73,0.6,0.83,0.66,0.62
popeye-chess.csv,0.53,0.55,0.68,0.58,0.67,0.34,0.66,0.79
rhex.csv,0.88,0.45,0.54,0.43,0.37,0.06,0.57,0.65
rocrail.csv,0.46,0.56,0.56,0.63,0.64,0.65,0.7,0.83
truevision.csv,0.51,0.71,0.57,0.68,0.26,0.68,0.74,0.69
