,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,1.0,1.0,0.34,0.5,0.52,0.97,1.0,0.53,0.35,0.24
ffigo.csv,0.67,0.0,0.62,0.57,0.52,0.81,0.0,0.99,0.61,0.2
ildjit.csv,0.0,0.0,0.9,0.07,0.0,0.02,0.25,0.01,0.04,0.04
proftp.csv,0.0,1.0,0.14,0.87,0.2,0.32,0.62,0.28,0.3,0.16
skia.csv,1.0,1.0,0.1,0.27,0.22,0.28,0.62,0.08,1.0,0.21
tencompetence.csv,0.0,0.0,0.1,0.0,0.15,0.17,0.12,0.08,0.13,0.99
theresa.csv,1.0,0.0,0.0,0.0,0.04,0.01,0.0,0.05,0.0,0.0
wxjs.csv,0.0,0.0,0.0,0.1,0.0,0.0,0.88,0.0,0.0,0.0
xstore.csv,0.67,1.0,0.34,0.33,0.98,0.72,0.25,0.55,0.52,0.25
