,project,f1,precision,recall,g-score,d2h,pci_20,ifa,pd,pf,buggyness
253,micomt.csv,0.5,0.67,0.33,0.38,0.67,0.15,13.0,0.33,0.08,0.18055555555555555
254,zscreen.csv,0.76,0.8,0.8,0.7,0.42,0.21,1.0,0.8,0.4,0.6301369863013698
255,uclmda.csv,0.99,0.97,1.0,0.83,0.5,0.18,0.0,1.0,0.5,0.9644970414201184
256,jcae.csv,0.0,0.0,0.0,0.0,1.0,0.17,17.0,0.0,0.07,0.10227272727272728
257,codeblocks.csv,0.85,0.74,0.96,0.0,1.0,0.19,1.0,0.96,1.0,0.7483870967741936
258,upp-mirror.csv,0.76,0.69,0.85,0.68,0.54,0.19,1.0,0.85,0.44,0.6095238095238096
259,arsenal-1.csv,0.25,0.33,0.2,0.23,0.87,0.15,1.0,0.2,0.5,0.46551724137931033
260,unbvision.csv,0.5,0.5,0.5,0.54,0.53,0.09,1.0,0.5,0.12,0.2608695652173913
261,openfrag.csv,0.64,0.6,0.69,0.6,0.67,0.21,7.0,0.69,0.5,0.5546218487394958
262,zildo.csv,0.47,0.5,0.5,0.47,0.75,0.22,8.0,0.5,0.62,0.5
263,olex2.csv,0.57,0.58,0.5,0.55,0.55,0.15,0.0,0.5,0.21,0.4580152671755725
264,enzo.csv,0.91,0.85,1.0,0.67,0.63,0.16,0.0,1.0,0.6,0.8031496062992126
265,kvs.csv,0.31,0.22,0.25,0.29,0.75,0.21,15.0,0.25,0.0,0.20833333333333334
266,adobe-source.csv,0.0,0.0,0.0,0.0,1.0,0.19,31.0,0.0,0.0,0.18518518518518517
267,x4x.csv,0.93,0.89,1.0,0.83,0.5,0.1,0.0,1.0,0.5,0.7777777777777778
268,openmalaria.csv,0.5,0.5,0.38,0.42,0.67,0.2,10.0,0.38,0.3,0.45161290322580644
269,autofac.csv,0.22,0.33,0.17,0.2,0.9,0.15,9.0,0.17,0.57,0.46774193548387094
270,stajistics.csv,0.46,0.43,0.5,0.53,0.59,0.2,1.0,0.5,0.29,0.30303030303030304
271,konversation.csv,0.4,0.4,0.5,0.55,0.51,0.15,1.0,0.5,0.06,0.11764705882352941
272,net-snmp.csv,0.47,0.5,0.5,0.5,0.69,0.17,1.0,0.5,0.3,0.44565217391304346
273,uface.csv,0.91,0.88,0.95,0.9,0.28,0.13,0.0,0.95,0.27,0.6666666666666666
274,n2cms.csv,0.4,0.4,0.4,0.43,0.7,0.17,5.0,0.4,0.27,0.39344262295081966
275,pdfedit.csv,0.67,0.67,0.56,0.6,0.47,0.19,9.0,0.56,0.33,0.5
276,nutz.csv,0.43,0.43,0.43,0.47,0.61,0.2,19.0,0.43,0.12,0.2600732600732601
277,cornerstone.csv,0.5,0.5,0.5,0.49,0.75,0.15,0.0,0.5,0.56,0.5104166666666666
278,planeshift.csv,0.83,0.78,0.9,0.53,0.81,0.2,2.0,0.9,0.8,0.7616580310880829
279,google-caja.csv,0.85,0.78,0.93,0.59,0.69,0.19,0.0,0.93,0.6,0.7428571428571429
280,phet.csv,0.25,0.6,0.21,0.25,0.82,0.17,6.0,0.21,0.07,0.23793103448275862
281,maya-work-in-progress.csv,0.62,0.6,0.5,0.56,0.55,0.13,7.0,0.5,0.1,0.4050632911392405
282,bibletime.csv,0.86,0.8,0.92,0.0,1.0,0.13,0.0,0.92,1.0,0.825
283,firebreath.csv,0.57,0.57,0.67,0.64,0.54,0.19,3.0,0.67,0.32,0.38461538461538464
284,qpe.csv,0.0,0.0,0.0,0.0,1.0,0.18,99.0,0.0,0.0,0.078
285,smartgwt.csv,0.69,0.8,0.72,0.76,0.44,0.19,3.0,0.72,0.05,0.2345360824742268
286,blue-c.csv,0.67,0.8,0.67,0.56,0.5,0.09,0.0,0.67,0.2,0.5454545454545454
287,jbpm.csv,0.62,0.83,0.5,0.55,0.5,0.15,1.0,0.5,0.01,0.12037037037037036
288,ontopia.csv,0.9,0.88,0.93,0.66,0.68,0.17,1.0,0.93,0.67,0.8444444444444444
289,turbotrader-bos.csv,0.48,0.55,0.41,0.46,0.61,0.23,28.0,0.41,0.18,0.3341176470588235
290,xapian.csv,0.5,0.6,0.4,0.45,0.6,0.17,11.0,0.4,0.11,0.22807017543859648
291,keyczar.csv,0.78,0.78,0.78,0.47,0.7,0.17,0.0,0.78,0.67,0.7619047619047619
292,vrjuggler.csv,0.0,0.0,0.0,0.0,1.0,0.13,14.0,0.0,0.0,0.21333333333333335
293,aime.csv,0.0,0.0,0.0,0.0,1.0,0.19,16.0,0.0,0.0,0.17073170731707318
294,ipfilter.csv,0.94,1.0,1.0,0.91,0.25,0.17,0.0,1.0,0.0,0.7076923076923077
295,libmesh.csv,0.33,0.33,0.33,0.37,0.82,0.21,1.0,0.33,0.3,0.3611111111111111
296,smarttag.csv,0.0,0.0,0.0,0.0,1.07,0.11,10.0,0.0,0.38,0.2641509433962264
297,sauerbraten.csv,0.71,0.73,0.75,0.64,0.65,0.15,2.0,0.75,0.6,0.6190476190476191
298,super-tux.csv,0.95,0.95,0.95,0.0,1.0,0.2,0.0,0.95,1.0,0.9509803921568627
299,jgossipforum.csv,0.0,0.0,0.0,0.0,1.0,0.18,44.0,0.0,0.02,0.022222222222222223
300,aufs.csv,0.62,0.67,0.5,0.56,0.5,0.21,5.0,0.5,0.12,0.3162393162393162
301,flexpay.csv,0.0,0.0,0.0,0.0,1.0,0.18,102.0,0.0,0.0,0.17315175097276264
302,sandiaportals.csv,0.86,0.85,0.9,0.8,0.5,0.2,0.0,0.9,0.5,0.7464788732394366
303,nicepress.csv,0.46,0.5,0.43,0.47,0.61,0.24,14.0,0.43,0.21,0.34285714285714286
304,archive-crawler.csv,0.44,0.5,0.4,0.45,0.63,0.12,11.0,0.4,0.18,0.2948717948717949
305,mob-sen-plat.csv,0.67,0.75,0.67,0.62,0.56,0.18,1.0,0.67,0.5,0.6226415094339622
306,selenium.csv,0.64,0.62,0.58,0.61,0.56,0.17,1.0,0.58,0.36,0.5263157894736842
307,sbml.csv,0.8,0.8,0.8,0.71,0.54,0.18,1.0,0.8,0.5,0.7037037037037037
308,gisgraphy.csv,0.6,0.6,0.6,0.63,0.45,0.15,11.0,0.6,0.2,0.3142857142857143
309,jaxen.csv,0.0,0.0,0.0,0.0,1.0,0.12,16.0,0.0,0.06,0.05747126436781609
310,mediaportal.csv,0.0,0.0,0.0,0.0,1.0,0.23,126.0,0.0,0.0,0.18838304552590268
311,pokeglobal.csv,0.5,0.5,0.5,0.38,0.83,0.13,0.0,0.5,0.5,0.5857142857142857
312,impala.csv,0.22,0.25,0.2,0.24,0.8,0.21,40.0,0.2,0.0,0.1201923076923077
313,agilitybook.csv,0.0,0.0,0.0,0.0,1.0,0.18,56.0,0.0,0.0,0.13427561837455831
314,ipfire-wall.csv,0.55,0.43,0.75,0.68,0.56,0.1,6.0,0.75,0.25,0.32727272727272727
315,open-data-kit.csv,0.71,0.63,0.8,0.52,0.77,0.22,9.0,0.8,0.5,0.6333333333333333
316,betoffice.csv,0.32,0.3,0.33,0.3,0.95,0.17,11.0,0.33,0.44,0.5
317,madman.csv,0.0,0.0,0.0,0.0,1.01,0.1,10.0,0.0,0.2,0.14035087719298245
318,panda3d.csv,0.0,0.0,0.0,0.0,1.0,0.19,29.0,0.0,0.0,0.3096774193548387
319,openintents.csv,0.33,0.29,0.25,0.26,0.93,0.17,4.0,0.25,0.67,0.4107142857142857
320,emisview.csv,0.22,0.25,0.2,0.23,0.85,0.19,13.0,0.2,0.27,0.3026315789473684
321,htmlunit.csv,0.45,0.67,0.29,0.34,0.71,0.2,4.0,0.29,0.08,0.3140794223826715
322,firebird.csv,0.66,0.63,0.69,0.66,0.55,0.17,0.0,0.69,0.42,0.5212121212121212
323,sarasvati.csv,0.0,0.0,0.0,0.0,1.0,0.12,33.0,0.0,0.03,0.06470588235294118
324,ildjit.csv,0.67,1.0,0.5,0.56,0.5,0.19,19.0,0.5,0.0,0.23015873015873015
325,clamav.csv,0.8,0.67,0.75,0.79,0.29,0.18,7.0,0.75,0.29,0.35714285714285715
326,nodal.csv,0.4,0.4,0.4,0.44,0.64,0.17,0.0,0.4,0.23,0.26744186046511625
327,cme.csv,1.0,1.0,1.0,1.0,0.0,0.09,10.0,1.0,0.0,0.08771929824561403
328,dsworkbench.csv,0.82,0.75,0.9,0.38,0.9,0.15,0.0,0.9,0.67,0.7575757575757576
329,qgo.csv,0.73,0.75,0.67,0.7,0.36,0.15,0.0,0.67,0.14,0.46153846153846156
330,qgis.csv,0.67,0.65,0.65,0.66,0.46,0.18,9.0,0.65,0.39,0.4883720930232558
331,neodatis-odb.csv,0.5,0.62,0.5,0.53,0.58,0.14,1.0,0.5,0.21,0.34579439252336447
332,biopax.csv,0.83,0.8,0.86,0.58,0.76,0.17,4.0,0.86,0.75,0.7802197802197802
333,fceugc.csv,0.44,0.6,0.5,0.53,0.6,0.17,3.0,0.5,0.25,0.328125
334,zxing.csv,0.82,0.77,0.82,0.5,0.82,0.21,0.0,0.82,0.75,0.7671232876712328
335,kml.csv,0.73,0.75,0.57,0.62,0.43,0.19,0.0,0.57,0.25,0.48
336,grafx2.csv,0.38,0.62,0.33,0.35,0.76,0.12,3.0,0.33,0.43,0.5308641975308642
337,motu.csv,0.57,0.5,0.5,0.56,0.5,0.17,7.0,0.5,0.11,0.22033898305084745
338,dataobjectsdotnet.csv,0.49,0.55,0.43,0.47,0.62,0.23,16.0,0.43,0.31,0.436046511627907
339,jajuk.csv,0.62,0.67,0.56,0.59,0.51,0.26,15.0,0.56,0.21,0.4752851711026616
340,jruby.csv,0.93,0.86,1.0,0.0,1.0,0.21,0.0,1.0,1.0,0.8689655172413793
341,vienna-add-in.csv,0.59,0.77,0.5,0.51,0.7,0.12,4.0,0.5,0.62,0.6693548387096774
342,ifmo-game-1.csv,0.0,0.0,0.0,0.0,1.0,0.19,15.0,0.0,0.07,0.08333333333333333
343,skia.csv,0.33,0.5,0.25,0.29,0.76,0.2,6.0,0.25,0.11,0.3333333333333333
344,rezilla.csv,0.57,0.5,0.5,0.55,0.52,0.17,10.0,0.5,0.12,0.3220338983050847
345,jedit.csv,0.63,0.7,0.58,0.61,0.5,0.15,0.0,0.58,0.27,0.4485294117647059
346,auber.csv,0.71,0.67,0.69,0.67,0.51,0.17,1.0,0.69,0.36,0.5491803278688525
347,raven-monitoring.csv,0.5,0.6,0.43,0.47,0.61,0.18,1.0,0.43,0.27,0.40229885057471265
348,sblim.csv,0.42,0.27,0.5,0.55,0.69,0.24,18.0,0.5,0.06,0.20754716981132076
349,ktc.csv,0.72,0.72,0.65,0.69,0.35,0.21,22.0,0.65,0.24,0.40350877192982454
350,retromenu.csv,0.44,0.4,0.5,0.53,0.6,0.15,8.0,0.5,0.33,0.3181818181818182
351,java-gnome.csv,0.92,0.92,0.92,0.71,0.45,0.13,0.0,0.92,0.33,0.7808219178082192
352,xbg.csv,0.0,0.0,0.0,0.0,1.0,0.17,12.0,0.0,0.09,0.12698412698412698
353,novembre.csv,0.29,0.25,0.33,0.36,0.76,0.09,1.0,0.33,0.25,0.2727272727272727
354,personalaccess.csv,0.91,0.83,1.0,0.0,1.0,0.23,4.0,1.0,1.0,0.831081081081081
355,mesa3d.csv,0.0,0.0,0.0,0.0,1.0,0.22,64.0,0.0,0.0,0.21362229102167182
356,columba.csv,0.53,0.73,0.42,0.47,0.58,0.17,2.0,0.42,0.07,0.2932098765432099
357,piccolo2d.csv,0.0,0.0,0.0,0.0,1.0,0.16,17.0,0.0,0.12,0.1368421052631579
358,fityk.csv,0.71,0.67,0.67,0.54,0.79,0.15,1.0,0.67,0.75,0.6666666666666666
359,xreal.csv,0.0,0.0,0.0,0.0,1.0,0.16,36.0,0.0,0.0,0.02717391304347826
360,scenemonitor.csv,0.33,0.33,0.25,0.29,0.83,0.2,7.0,0.25,0.17,0.38461538461538464
361,fontforge.csv,0.25,0.33,0.2,0.23,0.87,0.18,7.0,0.2,0.29,0.43636363636363634
362,exist.csv,0.78,0.73,0.82,0.77,0.45,0.18,1.0,0.82,0.41,0.5685279187817259
363,zabbix.csv,0.67,0.77,0.62,0.67,0.46,0.19,3.0,0.62,0.11,0.4012345679012346
364,prelude.csv,0.93,0.89,0.88,0.83,0.5,0.2,2.0,0.88,0.5,0.7924528301886793
365,emeraldemu.csv,0.13,0.47,0.07,0.09,0.93,0.21,81.0,0.07,0.02,0.3090507726269316
366,dspace-gsoc.csv,0.67,0.62,0.71,0.15,1.01,0.09,2.0,0.71,0.75,0.6545454545454545
367,chrysalis.csv,0.29,0.44,0.2,0.24,0.81,0.16,11.0,0.2,0.15,0.16770186335403728
368,olsrd.csv,0.89,0.86,0.92,0.79,0.51,0.28,1.0,0.92,0.5,0.7727272727272727
369,bionote.csv,0.0,0.0,0.0,0.0,1.0,0.15,10.0,0.0,0.1,0.13333333333333333
370,sadl.csv,0.4,0.25,0.5,0.56,0.5,0.21,36.0,0.5,0.0,0.0582010582010582
371,gmerlin.csv,0.18,0.2,0.17,0.2,0.89,0.16,13.0,0.17,0.23,0.32653061224489793
372,applet2app.csv,0.0,0.0,0.0,0.0,1.0,0.21,334.0,0.0,0.0,0.35842293906810035
373,zoolib.csv,0.0,0.0,0.0,0.0,1.0,0.15,71.0,0.0,0.0,0.08587257617728532
374,xmoto.csv,0.46,0.5,0.43,0.46,0.73,0.13,1.0,0.43,0.33,0.45
375,wgs-assembler.csv,0.0,0.0,0.0,0.0,1.0,0.14,21.0,0.0,0.0,0.3577981651376147
376,open-beos.csv,0.52,0.67,0.44,0.49,0.59,0.22,10.0,0.44,0.15,0.4
377,jvcl.csv,0.0,0.0,0.0,0.0,1.0,0.19,31.0,0.0,0.0,0.10062893081761007
378,zemljanka.csv,0.98,0.95,1.0,0.0,1.0,0.19,0.0,1.0,1.0,0.957345971563981
379,gzigzag.csv,0.18,0.2,0.17,0.2,0.86,0.13,9.0,0.17,0.21,0.23770491803278687
380,psycle.csv,0.78,0.73,0.78,0.66,0.7,0.23,11.0,0.78,0.68,0.6579925650557621
381,pidgin.csv,0.82,0.78,0.94,0.68,0.69,0.2,1.0,0.94,0.69,0.7180616740088106
382,empyrean.csv,0.71,0.69,0.79,0.61,0.63,0.18,1.0,0.79,0.62,0.6448598130841121
383,zealos.csv,0.5,0.45,0.5,0.52,0.61,0.15,1.0,0.5,0.36,0.30612244897959184
384,xcmetadataservicestoolkit.csv,0.75,0.75,0.75,0.6,0.71,0.18,0.0,0.75,0.67,0.7272727272727273
385,unimrcp.csv,0.43,0.33,0.5,0.56,0.59,0.25,12.0,0.5,0.27,0.26732673267326734
386,xfce.csv,0.81,0.7,0.97,0.43,0.87,0.16,0.0,0.97,0.87,0.6932270916334662
387,pamguard.csv,0.69,0.64,0.75,0.57,0.76,0.18,3.0,0.75,0.71,0.6413043478260869
388,bdbbasic.csv,0.4,0.33,0.5,0.52,0.64,0.14,10.0,0.5,0.22,0.27941176470588236
389,playerstage.csv,0.61,0.64,0.58,0.61,0.48,0.17,18.0,0.58,0.24,0.41134751773049644
390,coot.csv,0.59,0.62,0.62,0.59,0.58,0.13,0.0,0.62,0.43,0.5194805194805194
391,exl.csv,0.82,0.78,0.88,0.0,1.0,0.3,1.0,0.88,1.0,0.7592592592592593
392,lsb.csv,0.71,1.0,0.67,0.71,0.34,0.08,0.0,0.67,0.0,0.24725274725274726
393,jsecurity.csv,0.27,0.25,0.25,0.29,0.75,0.21,34.0,0.25,0.18,0.1875
394,ta3d.csv,0.62,0.62,0.57,0.0,1.04,0.1,1.0,0.57,1.0,0.6862745098039216
395,xbrlapi.csv,0.42,0.5,0.44,0.38,0.79,0.19,5.0,0.44,0.5,0.5121951219512195
396,phonon-vlc-mplayer.csv,0.71,1.0,0.71,0.69,0.36,0.19,39.0,0.71,0.0,0.26848249027237353
397,mbse.csv,0.24,0.5,0.15,0.18,0.85,0.23,25.0,0.15,0.05,0.24714828897338403
398,redshell.csv,0.97,0.95,1.0,0.0,1.0,0.2,0.0,1.0,1.0,0.9587628865979382
399,qedo.csv,0.0,0.0,0.0,0.0,1.0,0.21,50.0,0.0,0.0,0.0842911877394636
400,libtorrent.csv,0.91,0.86,1.0,0.0,1.0,0.23,3.0,1.0,1.0,0.8434782608695652
401,graphmak.csv,0.43,0.33,0.4,0.44,0.78,0.14,9.0,0.4,0.22,0.352112676056338
402,ldview.csv,0.33,0.5,0.25,0.29,0.76,0.09,4.0,0.25,0.14,0.3620689655172414
403,raygina.csv,0.29,0.43,0.2,0.24,0.81,0.21,11.0,0.2,0.38,0.36764705882352944
404,autat.csv,0.29,0.25,0.33,0.37,0.7,0.18,15.0,0.33,0.21,0.19047619047619047
405,yale.csv,0.0,0.0,0.0,0.0,1.0,0.2,192.0,0.0,0.0,0.1505711318795431
406,onotoa.csv,0.74,0.83,0.67,0.59,0.72,0.18,3.0,0.67,0.67,0.8222222222222222
407,power-architect.csv,0.87,0.79,0.91,0.0,1.0,0.17,0.0,0.91,1.0,0.7941176470588235
408,rebecca-aiml.csv,0.5,0.6,0.36,0.41,0.64,0.21,10.0,0.36,0.07,0.2903225806451613
409,miranda-icq.csv,0.0,0.0,0.0,0.0,1.0,0.2,39.0,0.0,0.0,0.25742574257425743
410,tcl.csv,0.4,0.45,0.5,0.38,0.84,0.12,4.0,0.5,0.62,0.4936708860759494
411,rtb-team.csv,0.67,0.67,0.67,0.7,0.36,0.2,6.0,0.67,0.12,0.28846153846153844
412,qse.csv,0.73,0.75,0.86,0.79,0.42,0.12,0.0,0.86,0.22,0.4268292682926829
413,httpcontentparser.csv,0.0,0.0,0.0,0.0,1.0,0.18,36.0,0.0,0.0,0.10638297872340426
414,mycila.csv,0.0,0.0,0.0,0.0,1.0,0.2,9.0,0.0,0.11,0.19230769230769232
415,bochs.csv,0.54,0.6,0.41,0.46,0.61,0.14,1.0,0.41,0.17,0.42105263157894735
416,bnetd.csv,0.47,0.57,0.5,0.44,0.86,0.13,0.0,0.5,0.29,0.527027027027027
417,badtrinity-zero.csv,0.51,0.47,0.56,0.52,0.73,0.21,9.0,0.56,0.53,0.4906832298136646
418,boost.csv,0.13,0.19,0.1,0.12,0.94,0.23,54.0,0.1,0.18,0.37531486146095716
419,decidr.csv,0.73,0.7,0.73,0.71,0.53,0.17,0.0,0.73,0.31,0.5622895622895623
420,barracudamvc.csv,0.86,0.86,0.86,0.58,0.76,0.16,0.0,0.86,0.75,0.84
421,kaffeine.csv,0.89,0.89,0.89,0.77,0.51,0.17,0.0,0.89,0.5,0.8166666666666667
422,rtrt-on-gpu.csv,0.57,0.5,0.5,0.56,0.5,0.17,10.0,0.5,0.1,0.1724137931034483
423,open-media-library.csv,0.59,0.56,0.62,0.61,0.58,0.12,3.0,0.62,0.44,0.46511627906976744
424,amateur-scrolls.csv,0.44,0.4,0.5,0.53,0.61,0.14,2.0,0.5,0.33,0.30303030303030304
425,servicestack.csv,0.0,0.0,0.0,0.0,1.0,0.21,11.0,0.0,0.22,0.2698412698412698
426,freewrl.csv,0.57,0.5,0.6,0.54,0.72,0.2,5.0,0.6,0.5,0.5294117647058824
427,dynalloy.csv,0.55,0.41,0.6,0.59,0.64,0.18,0.0,0.6,0.33,0.36363636363636365
428,jmol.csv,0.89,0.81,1.0,0.0,1.0,0.21,2.0,1.0,1.0,0.8145161290322581
429,mpgravity.csv,0.4,0.33,0.33,0.38,0.68,0.1,4.0,0.33,0.0,0.22641509433962265
430,rohxel.csv,0.78,0.75,0.86,0.0,1.01,0.11,0.0,0.86,1.0,0.78
431,slimdx.csv,0.0,0.0,0.0,0.0,1.0,0.17,49.0,0.0,0.0,0.1067193675889328
432,codesmith.csv,0.77,0.72,0.77,0.67,0.71,0.2,0.0,0.77,0.67,0.6530612244897959
433,magicwars.csv,0.65,1.0,0.59,0.64,0.44,0.16,0.0,0.59,0.0,0.32007575757575757
434,tktoolkit.csv,0.0,0.0,0.0,0.0,1.0,0.2,35.0,0.0,0.0,0.12921348314606743
435,e-bio-flow.csv,0.5,0.5,0.5,0.53,0.58,0.19,7.0,0.5,0.3,0.36585365853658536
436,stuproa-cims.csv,0.39,0.45,0.36,0.41,0.65,0.2,34.0,0.36,0.1,0.2682926829268293
437,rsyslog.csv,0.55,0.5,0.6,0.47,0.8,0.1,3.0,0.6,0.4,0.52
438,lportal.csv,0.0,0.0,0.0,0.0,1.0,0.21,716.0,0.0,0.0,0.041294642857142856
439,doomlegacy.csv,0.84,0.76,1.0,0.0,1.0,0.18,0.0,1.0,1.0,0.7547169811320755
440,freenet.csv,0.8,0.72,0.87,0.66,0.65,0.2,2.0,0.87,0.65,0.65625
441,sidekar.csv,0.77,0.71,0.85,0.7,0.55,0.16,0.0,0.85,0.5,0.6274509803921569
442,wishmaster.csv,0.29,0.25,0.33,0.37,0.71,0.2,1.0,0.33,0.08,0.18666666666666668
443,pgui.csv,0.47,0.44,0.4,0.45,0.61,0.18,19.0,0.4,0.25,0.2781065088757396
444,aztec.csv,0.0,0.0,0.0,0.0,1.0,0.2,63.0,0.0,0.0,0.07523510971786834
445,joustsim.csv,0.4,0.33,0.5,0.54,0.53,0.21,13.0,0.5,0.17,0.15492957746478872
446,oorexx.csv,0.71,0.71,0.71,0.68,0.49,0.17,2.0,0.71,0.4,0.5901639344262295
447,maidsafe-dht.csv,0.0,0.0,0.0,0.0,1.0,0.21,14.0,0.0,0.08,0.1891891891891892
448,cubefs.csv,0.78,0.7,0.88,0.49,0.82,0.19,0.0,0.88,0.71,0.6936936936936937
449,rodin-b-sharp.csv,0.72,0.71,0.83,0.81,0.43,0.17,0.0,0.83,0.1,0.3627760252365931
450,chaosrts.csv,0.92,0.9,0.96,0.0,1.0,0.19,0.0,0.96,1.0,0.879746835443038
451,xmemcached.csv,0.6,0.6,0.5,0.56,0.5,0.17,3.0,0.5,0.15,0.26436781609195403
452,synergyspace.csv,0.22,0.23,0.17,0.2,0.84,0.15,22.0,0.17,0.1,0.20634920634920634
453,psrchive.csv,0.0,0.0,0.0,0.0,1.0,0.11,17.0,0.0,0.0,0.15730337078651685
454,lockss.csv,0.0,0.0,0.0,0.0,1.0,0.21,21.0,0.0,0.0,0.19298245614035087
455,algebsql.csv,0.75,0.67,0.86,0.74,0.45,0.14,7.0,0.86,0.29,0.4852941176470588
456,jbasic.csv,0.48,0.6,0.38,0.3,0.78,0.23,13.0,0.38,0.15,0.4883720930232558
457,all-plasm.csv,0.62,0.5,0.75,0.62,0.67,0.1,6.0,0.75,0.67,0.4117647058823529
458,patterntesting.csv,0.25,0.45,0.17,0.2,0.84,0.19,10.0,0.17,0.44,0.38961038961038963
459,linuxsh.csv,0.4,0.33,0.5,0.54,0.53,0.21,11.0,0.5,0.09,0.16666666666666666
460,ppcboot.csv,0.68,0.68,0.72,0.68,0.53,0.17,9.0,0.72,0.41,0.5274261603375527
461,jasperreports.csv,0.0,0.0,0.0,0.0,1.0,0.24,99.0,0.0,0.0,0.05168986083499006
462,icescrum.csv,0.29,0.33,0.25,0.29,0.8,0.18,7.0,0.25,0.29,0.37254901960784315
463,kolmafia.csv,0.63,0.7,0.56,0.59,0.53,0.17,1.0,0.56,0.38,0.5465116279069767
464,rhex.csv,0.0,0.0,0.0,0.0,1.0,0.11,17.0,0.0,0.06,0.12903225806451613
465,reactos-mirror.csv,0.0,0.0,0.0,0.0,1.0,0.22,174.0,0.0,0.0,0.4052511415525114
466,qwired-suite.csv,0.5,0.5,0.75,0.68,0.54,0.14,2.0,0.75,0.2,0.2857142857142857
467,quarkplayer.csv,0.0,0.0,0.0,0.0,1.0,0.18,33.0,0.0,0.0,0.0650887573964497
468,kreatecd.csv,0.36,0.5,0.29,0.33,0.79,0.21,8.0,0.29,0.57,0.5072463768115942
469,l2j.csv,0.84,0.8,0.85,0.73,0.56,0.26,6.0,0.85,0.53,0.7195571955719557
470,bscwweasel.csv,0.0,0.0,0.0,0.0,1.0,0.15,31.0,0.0,0.07,0.12345679012345678
471,quickfast.csv,0.72,0.89,0.89,0.49,0.67,0.2,1.0,0.89,0.17,0.5949367088607594
472,mscore.csv,0.69,0.67,0.76,0.62,0.59,0.19,4.0,0.76,0.47,0.5952380952380952
473,open-ms.csv,0.0,0.0,0.0,0.0,1.0,0.21,87.0,0.0,0.0,0.2036613272311213
474,olap-navigator.csv,0.88,0.85,0.85,0.83,0.41,0.12,1.0,0.85,0.4,0.6931818181818182
475,findbugs.csv,0.43,0.5,0.5,0.49,0.7,0.13,9.0,0.5,0.44,0.3835616438356164
476,irplus.csv,0.4,0.36,0.4,0.44,0.8,0.14,11.0,0.4,0.44,0.36231884057971014
477,jmule.csv,0.57,0.62,0.5,0.48,0.6,0.18,2.0,0.5,0.33,0.4528301886792453
478,arcallians.csv,0.63,0.6,0.56,0.59,0.6,0.12,1.0,0.56,0.5,0.5238095238095238
479,xcf.csv,0.57,0.56,0.57,0.55,0.69,0.17,6.0,0.57,0.67,0.5161290322580645
480,heekscad.csv,0.69,0.71,0.6,0.64,0.56,0.12,1.0,0.6,0.44,0.6209677419354839
481,cities3d.csv,0.25,0.25,0.25,0.29,0.75,0.17,19.0,0.25,0.01,0.08545034642032333
482,megasquirtavr.csv,0.29,0.33,0.25,0.29,0.76,0.17,14.0,0.25,0.13,0.21505376344086022
483,ivataopenportal.csv,0.59,0.62,0.55,0.57,0.58,0.19,1.0,0.55,0.38,0.5138888888888888
484,continuum-ide.csv,0.4,0.5,0.33,0.38,0.68,0.17,2.0,0.33,0.12,0.30357142857142855
485,libopenmetaverse.csv,0.46,0.5,0.43,0.43,0.71,0.2,2.0,0.43,0.57,0.5070422535211268
486,rockbox.csv,0.57,0.67,0.5,0.55,0.52,0.1,1.0,0.5,0.29,0.37254901960784315
487,intact.csv,0.33,0.27,0.33,0.37,0.73,0.15,2.0,0.33,0.27,0.2912621359223301
488,salasaga.csv,0.0,0.0,0.0,0.0,1.0,0.18,35.0,0.0,0.03,0.15135135135135136
489,triplea.csv,0.67,0.67,0.67,0.54,0.6,0.1,0.0,0.67,0.5,0.6037735849056604
490,trinitycore.csv,0.0,0.0,0.0,0.0,1.0,0.18,44.0,0.0,0.0,0.24553571428571427
491,bl-toolkit.csv,0.74,0.69,0.8,0.5,0.82,0.2,3.0,0.8,0.8,0.6944444444444444
492,hannosset.csv,0.0,0.0,0.0,0.0,1.0,0.14,14.0,0.0,0.08,0.08
493,empserver.csv,0.36,0.5,0.29,0.33,0.77,0.21,0.0,0.29,0.43,0.5217391304347826
494,ninject.csv,0.0,0.0,0.0,0.0,1.0,0.17,11.0,0.0,0.09,0.08333333333333333
495,roller.csv,0.67,0.69,0.6,0.62,0.57,0.24,8.0,0.6,0.4,0.5952380952380952
496,encog-java.csv,0.0,0.0,0.0,0.0,1.0,0.19,74.0,0.0,0.02,0.11702127659574468
497,elvishrayrenderer.csv,0.62,0.67,0.57,0.55,0.76,0.1,1.0,0.57,0.67,0.6538461538461539
498,ingex.csv,0.36,0.4,0.33,0.37,0.73,0.19,10.0,0.33,0.3,0.3670886075949367
499,umber.csv,0.86,1.0,0.75,0.79,0.25,0.13,0.0,0.75,0.0,0.25675675675675674
500,matrex.csv,0.67,0.73,0.87,0.61,0.45,0.2,10.0,0.87,0.2,0.49324324324324326
501,jgameai.csv,0.43,0.36,0.4,0.45,0.61,0.16,5.0,0.4,0.08,0.29213483146067415
502,factor.csv,0.84,0.8,1.0,0.72,0.4,0.14,5.0,1.0,0.4,0.640625
503,owlapi.csv,0.0,0.0,0.0,0.0,1.0,0.23,30.0,0.0,0.04,0.16025641025641027
504,octet.csv,0.0,0.0,0.0,0.0,1.0,0.18,10.0,0.0,0.0,0.1206896551724138
505,lksctp.csv,0.78,0.75,0.82,0.68,0.63,0.19,3.0,0.82,0.6,0.6962025316455697
