,project,f1,precision,recall,g-score,d2h,pci_20,ifa,pd,pf,buggyness
253,gephex.csv,0.71,0.67,0.71,0.51,0.73,0.38,0.0,0.71,0.56,0.6339285714285714
254,openwbem.csv,0.44,0.52,0.42,0.46,0.64,0.5,1.0,0.42,0.1,0.35702479338842974
255,micomt.csv,0.5,0.67,0.33,0.38,0.67,0.0,1.0,0.33,0.08,0.18055555555555555
256,zscreen.csv,0.76,0.8,0.8,0.7,0.42,0.42,0.0,0.8,0.4,0.6301369863013698
257,uclmda.csv,0.99,0.97,1.0,0.83,0.5,0.25,0.0,1.0,0.5,0.9644970414201184
258,jcae.csv,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.07,0.10227272727272728
259,codeblocks.csv,0.85,0.74,0.96,0.0,1.0,0.41,1.0,0.96,1.0,0.7483870967741936
260,upp-mirror.csv,0.76,0.69,0.85,0.68,0.54,0.38,0.0,0.85,0.44,0.6095238095238096
261,arsenal-1.csv,0.25,0.33,0.2,0.23,0.87,0.5,1.0,0.2,0.5,0.46551724137931033
262,unbvision.csv,0.5,0.5,0.5,0.54,0.53,0.57,0.0,0.5,0.12,0.2608695652173913
263,openfrag.csv,0.64,0.6,0.69,0.6,0.67,0.5,0.0,0.69,0.5,0.5546218487394958
264,zildo.csv,0.47,0.5,0.5,0.47,0.75,0.44,3.0,0.5,0.62,0.5
265,olex2.csv,0.57,0.58,0.5,0.55,0.55,0.46,1.0,0.5,0.21,0.4580152671755725
266,enzo.csv,0.91,0.85,1.0,0.67,0.63,0.35,0.0,1.0,0.6,0.8031496062992126
267,kvs.csv,0.31,0.22,0.25,0.29,0.75,0.0,6.0,0.25,0.0,0.20833333333333334
268,adobe-source.csv,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.18518518518518517
269,x4x.csv,0.93,0.89,1.0,0.83,0.5,0.33,0.0,1.0,0.5,0.7777777777777778
270,openmalaria.csv,0.5,0.5,0.38,0.42,0.67,0.5,2.0,0.38,0.3,0.45161290322580644
271,autofac.csv,0.22,0.33,0.17,0.2,0.9,0.5,3.0,0.17,0.57,0.46774193548387094
272,stajistics.csv,0.46,0.43,0.5,0.53,0.59,0.6,2.0,0.5,0.29,0.30303030303030304
273,konversation.csv,0.4,0.4,0.5,0.55,0.51,0.5,2.0,0.5,0.06,0.11764705882352941
274,net-snmp.csv,0.47,0.5,0.5,0.5,0.69,0.45,1.0,0.5,0.3,0.44565217391304346
275,uface.csv,0.91,0.88,0.95,0.9,0.28,0.32,0.0,0.95,0.27,0.6666666666666666
276,n2cms.csv,0.4,0.4,0.4,0.43,0.7,0.67,1.0,0.4,0.27,0.39344262295081966
277,pdfedit.csv,0.67,0.67,0.56,0.6,0.47,0.44,1.0,0.56,0.33,0.5
278,nutz.csv,0.43,0.43,0.43,0.47,0.61,0.6,0.0,0.43,0.12,0.2600732600732601
279,cornerstone.csv,0.5,0.5,0.5,0.49,0.75,0.4,0.0,0.5,0.56,0.5104166666666666
280,planeshift.csv,0.83,0.78,0.9,0.53,0.81,0.31,0.0,0.9,0.8,0.7616580310880829
281,google-caja.csv,0.85,0.78,0.93,0.59,0.69,0.3,1.0,0.93,0.6,0.7428571428571429
282,phet.csv,0.25,0.6,0.21,0.25,0.82,0.8,1.0,0.21,0.07,0.23793103448275862
283,maya-work-in-progress.csv,0.62,0.6,0.5,0.56,0.55,0.4,0.0,0.5,0.1,0.4050632911392405
284,bibletime.csv,0.86,0.8,0.92,0.0,1.0,0.33,0.0,0.92,1.0,0.825
285,firebreath.csv,0.57,0.57,0.67,0.64,0.54,0.5,1.0,0.67,0.32,0.38461538461538464
286,qpe.csv,0.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.078
287,smartgwt.csv,0.69,0.8,0.72,0.76,0.44,0.4,0.0,0.72,0.05,0.2345360824742268
288,blue-c.csv,0.67,0.8,0.67,0.56,0.5,0.38,0.0,0.67,0.2,0.5454545454545454
289,jbpm.csv,0.62,0.83,0.5,0.55,0.5,0.83,0.0,0.5,0.01,0.12037037037037036
290,ontopia.csv,0.9,0.88,0.93,0.66,0.68,0.29,0.0,0.93,0.67,0.8444444444444444
291,turbotrader-bos.csv,0.48,0.55,0.41,0.46,0.61,0.48,0.0,0.41,0.18,0.3341176470588235
292,xapian.csv,0.5,0.6,0.4,0.45,0.6,0.5,0.0,0.4,0.11,0.22807017543859648
293,keyczar.csv,0.78,0.78,0.78,0.47,0.7,0.4,0.0,0.78,0.67,0.7619047619047619
294,vrjuggler.csv,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.21333333333333335
295,aime.csv,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.17073170731707318
296,ipfilter.csv,0.94,1.0,1.0,0.91,0.25,0.4,0.0,1.0,0.0,0.7076923076923077
297,libmesh.csv,0.33,0.33,0.33,0.37,0.82,0.8,0.0,0.33,0.3,0.3611111111111111
298,smarttag.csv,0.0,0.0,0.0,0.0,1.07,0.33,10.0,0.0,0.38,0.2641509433962264
299,sauerbraten.csv,0.71,0.73,0.75,0.64,0.65,0.3,0.0,0.75,0.6,0.6190476190476191
300,super-tux.csv,0.95,0.95,0.95,0.0,1.0,0.42,0.0,0.95,1.0,0.9509803921568627
301,jgossipforum.csv,0.0,0.0,0.0,0.0,1.0,0.0,44.0,0.0,0.02,0.022222222222222223
302,aufs.csv,0.62,0.67,0.5,0.56,0.5,0.5,0.0,0.5,0.12,0.3162393162393162
303,flexpay.csv,0.0,0.0,0.0,0.0,1.0,0.0,102.0,0.0,0.0,0.17315175097276264
304,sandiaportals.csv,0.86,0.85,0.9,0.8,0.5,0.36,0.0,0.9,0.5,0.7464788732394366
305,nicepress.csv,0.46,0.5,0.43,0.47,0.61,0.5,1.0,0.43,0.21,0.34285714285714286
306,archive-crawler.csv,0.44,0.5,0.4,0.45,0.63,0.67,1.0,0.4,0.18,0.2948717948717949
307,mob-sen-plat.csv,0.67,0.75,0.67,0.62,0.56,0.33,1.0,0.67,0.5,0.6226415094339622
308,selenium.csv,0.64,0.62,0.58,0.61,0.56,0.46,1.0,0.58,0.36,0.5263157894736842
309,sbml.csv,0.8,0.8,0.8,0.71,0.54,0.31,1.0,0.8,0.5,0.7037037037037037
310,gisgraphy.csv,0.6,0.6,0.6,0.63,0.45,0.5,0.0,0.6,0.2,0.3142857142857143
311,jaxen.csv,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.06,0.05747126436781609
312,mediaportal.csv,0.0,0.0,0.0,0.0,1.0,0.0,126.0,0.0,0.0,0.18838304552590268
313,pokeglobal.csv,0.5,0.5,0.5,0.38,0.83,0.5,0.0,0.5,0.5,0.5857142857142857
314,impala.csv,0.22,0.25,0.2,0.24,0.8,0.0,2.0,0.2,0.0,0.1201923076923077
315,agilitybook.csv,0.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,0.0,0.13427561837455831
316,ipfire-wall.csv,0.55,0.43,0.75,0.68,0.56,0.33,1.0,0.75,0.25,0.32727272727272727
317,open-data-kit.csv,0.71,0.63,0.8,0.52,0.77,0.37,1.0,0.8,0.5,0.6333333333333333
318,betoffice.csv,0.32,0.3,0.33,0.3,0.95,0.5,1.0,0.33,0.44,0.5
319,madman.csv,0.0,0.0,0.0,0.0,1.01,0.4,9.0,0.0,0.2,0.14035087719298245
320,panda3d.csv,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.3096774193548387
321,openintents.csv,0.33,0.29,0.25,0.26,0.93,0.4,2.0,0.25,0.67,0.4107142857142857
322,emisview.csv,0.22,0.25,0.2,0.23,0.85,0.67,3.0,0.2,0.27,0.3026315789473684
323,htmlunit.csv,0.45,0.67,0.29,0.34,0.71,0.8,0.0,0.29,0.08,0.3140794223826715
324,firebird.csv,0.66,0.63,0.69,0.66,0.55,0.37,0.0,0.69,0.42,0.5212121212121212
325,sarasvati.csv,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.03,0.06470588235294118
326,ildjit.csv,0.67,1.0,0.5,0.56,0.5,0.67,0.0,0.5,0.0,0.23015873015873015
327,clamav.csv,0.8,0.67,0.75,0.79,0.29,0.4,1.0,0.75,0.29,0.35714285714285715
328,nodal.csv,0.4,0.4,0.4,0.44,0.64,0.67,2.0,0.4,0.23,0.26744186046511625
329,cme.csv,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08771929824561403
330,dsworkbench.csv,0.82,0.75,0.9,0.38,0.9,0.33,1.0,0.9,0.67,0.7575757575757576
331,qgo.csv,0.73,0.75,0.67,0.7,0.36,0.33,0.0,0.67,0.14,0.46153846153846156
332,qgis.csv,0.67,0.65,0.65,0.66,0.46,0.5,0.0,0.65,0.39,0.4883720930232558
333,neodatis-odb.csv,0.5,0.62,0.5,0.53,0.58,0.57,0.0,0.5,0.21,0.34579439252336447
334,biopax.csv,0.83,0.8,0.86,0.58,0.76,0.4,1.0,0.86,0.75,0.7802197802197802
335,fceugc.csv,0.44,0.6,0.5,0.53,0.6,0.4,0.0,0.5,0.25,0.328125
336,zxing.csv,0.82,0.77,0.82,0.5,0.82,0.36,0.0,0.82,0.75,0.7671232876712328
337,kml.csv,0.73,0.75,0.57,0.62,0.43,0.5,1.0,0.57,0.25,0.48
338,grafx2.csv,0.38,0.62,0.33,0.35,0.76,0.43,2.0,0.33,0.43,0.5308641975308642
339,motu.csv,0.57,0.5,0.5,0.56,0.5,0.33,1.0,0.5,0.11,0.22033898305084745
340,dataobjectsdotnet.csv,0.49,0.55,0.43,0.47,0.62,0.7,1.0,0.43,0.31,0.436046511627907
341,jajuk.csv,0.62,0.67,0.56,0.59,0.51,0.4,2.0,0.56,0.21,0.4752851711026616
342,jruby.csv,0.93,0.86,1.0,0.0,1.0,0.36,0.0,1.0,1.0,0.8689655172413793
343,vienna-add-in.csv,0.59,0.77,0.5,0.51,0.7,0.5,1.0,0.5,0.62,0.6693548387096774
344,ifmo-game-1.csv,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.07,0.08333333333333333
345,skia.csv,0.33,0.5,0.25,0.29,0.76,0.5,1.0,0.25,0.11,0.3333333333333333
346,rezilla.csv,0.57,0.5,0.5,0.55,0.52,0.5,1.0,0.5,0.12,0.3220338983050847
347,jedit.csv,0.63,0.7,0.58,0.61,0.5,0.5,1.0,0.58,0.27,0.4485294117647059
348,auber.csv,0.71,0.67,0.69,0.67,0.51,0.41,0.0,0.69,0.36,0.5491803278688525
349,raven-monitoring.csv,0.5,0.6,0.43,0.47,0.61,0.62,0.0,0.43,0.27,0.40229885057471265
350,sblim.csv,0.42,0.27,0.5,0.55,0.69,0.33,2.0,0.5,0.06,0.20754716981132076
351,ktc.csv,0.72,0.72,0.65,0.69,0.35,0.39,1.0,0.65,0.24,0.40350877192982454
352,retromenu.csv,0.44,0.4,0.5,0.53,0.6,0.43,2.0,0.5,0.33,0.3181818181818182
353,java-gnome.csv,0.92,0.92,0.92,0.71,0.45,0.36,0.0,0.92,0.33,0.7808219178082192
354,xbg.csv,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.09,0.12698412698412698
355,novembre.csv,0.29,0.25,0.33,0.36,0.76,0.5,3.0,0.33,0.25,0.2727272727272727
356,personalaccess.csv,0.91,0.83,1.0,0.0,1.0,0.36,1.0,1.0,1.0,0.831081081081081
357,mesa3d.csv,0.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,0.0,0.21362229102167182
358,columba.csv,0.53,0.73,0.42,0.47,0.58,0.64,1.0,0.42,0.07,0.2932098765432099
359,piccolo2d.csv,0.0,0.0,0.0,0.0,1.0,0.44,17.0,0.0,0.12,0.1368421052631579
360,fityk.csv,0.71,0.67,0.67,0.54,0.79,0.38,0.0,0.67,0.75,0.6666666666666666
361,xreal.csv,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,0.02717391304347826
362,scenemonitor.csv,0.33,0.33,0.25,0.29,0.83,0.17,2.0,0.25,0.17,0.38461538461538464
363,fontforge.csv,0.25,0.33,0.2,0.23,0.87,0.2,2.0,0.2,0.29,0.43636363636363634
364,exist.csv,0.78,0.73,0.82,0.77,0.45,0.38,0.0,0.82,0.41,0.5685279187817259
365,zabbix.csv,0.67,0.77,0.62,0.67,0.46,0.71,0.0,0.62,0.11,0.4012345679012346
366,prelude.csv,0.93,0.89,0.88,0.83,0.5,0.33,0.0,0.88,0.5,0.7924528301886793
367,emeraldemu.csv,0.13,0.47,0.07,0.09,0.93,0.67,7.0,0.07,0.02,0.3090507726269316
368,dspace-gsoc.csv,0.67,0.62,0.71,0.15,1.01,0.25,1.0,0.71,0.75,0.6545454545454545
369,chrysalis.csv,0.29,0.44,0.2,0.24,0.81,0.56,0.0,0.2,0.15,0.16770186335403728
370,olsrd.csv,0.89,0.86,0.92,0.79,0.51,0.38,1.0,0.92,0.5,0.7727272727272727
371,bionote.csv,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.1,0.13333333333333333
372,sadl.csv,0.4,0.25,0.5,0.56,0.5,0.5,5.0,0.5,0.0,0.0582010582010582
373,gmerlin.csv,0.18,0.2,0.17,0.2,0.89,0.5,3.0,0.17,0.23,0.32653061224489793
374,applet2app.csv,0.0,0.0,0.0,0.0,1.0,0.0,334.0,0.0,0.0,0.35842293906810035
375,zoolib.csv,0.0,0.0,0.0,0.0,1.0,0.0,71.0,0.0,0.0,0.08587257617728532
376,xmoto.csv,0.46,0.5,0.43,0.46,0.73,0.5,1.0,0.43,0.33,0.45
377,wgs-assembler.csv,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.3577981651376147
378,open-beos.csv,0.52,0.67,0.44,0.49,0.59,0.56,2.0,0.44,0.15,0.4
379,jvcl.csv,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.10062893081761007
380,zemljanka.csv,0.98,0.95,1.0,0.0,1.0,0.4,0.0,1.0,1.0,0.957345971563981
381,gzigzag.csv,0.18,0.2,0.17,0.2,0.86,0.67,2.0,0.17,0.21,0.23770491803278687
382,psycle.csv,0.78,0.73,0.78,0.66,0.7,0.39,1.0,0.78,0.68,0.6579925650557621
383,pidgin.csv,0.82,0.78,0.94,0.68,0.69,0.32,0.0,0.94,0.69,0.7180616740088106
384,empyrean.csv,0.71,0.69,0.79,0.61,0.63,0.46,1.0,0.79,0.62,0.6448598130841121
385,zealos.csv,0.5,0.45,0.5,0.52,0.61,0.5,1.0,0.5,0.36,0.30612244897959184
386,xcmetadataservicestoolkit.csv,0.75,0.75,0.75,0.6,0.71,0.27,0.0,0.75,0.67,0.7272727272727273
387,unimrcp.csv,0.43,0.33,0.5,0.56,0.59,0.43,2.0,0.5,0.27,0.26732673267326734
388,xfce.csv,0.81,0.7,0.97,0.43,0.87,0.43,1.0,0.97,0.87,0.6932270916334662
389,pamguard.csv,0.69,0.64,0.75,0.57,0.76,0.31,0.0,0.75,0.71,0.6413043478260869
390,bdbbasic.csv,0.4,0.33,0.5,0.52,0.64,0.5,3.0,0.5,0.22,0.27941176470588236
391,playerstage.csv,0.61,0.64,0.58,0.61,0.48,0.55,0.0,0.58,0.24,0.41134751773049644
392,coot.csv,0.59,0.62,0.62,0.59,0.58,0.43,1.0,0.62,0.43,0.5194805194805194
393,exl.csv,0.82,0.78,0.88,0.0,1.0,0.33,1.0,0.88,1.0,0.7592592592592593
394,lsb.csv,0.71,1.0,0.67,0.71,0.34,0.5,0.0,0.67,0.0,0.24725274725274726
395,jsecurity.csv,0.27,0.25,0.25,0.29,0.75,0.5,4.0,0.25,0.18,0.1875
396,ta3d.csv,0.62,0.62,0.57,0.0,1.04,0.5,2.0,0.57,1.0,0.6862745098039216
397,xbrlapi.csv,0.42,0.5,0.44,0.38,0.79,0.4,0.0,0.44,0.5,0.5121951219512195
398,phonon-vlc-mplayer.csv,0.71,1.0,0.71,0.69,0.36,0.83,0.0,0.71,0.0,0.26848249027237353
399,mbse.csv,0.24,0.5,0.15,0.18,0.85,0.75,1.0,0.15,0.05,0.24714828897338403
400,redshell.csv,0.97,0.95,1.0,0.0,1.0,0.42,0.0,1.0,1.0,0.9587628865979382
401,qedo.csv,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0842911877394636
402,libtorrent.csv,0.91,0.86,1.0,0.0,1.0,0.32,0.0,1.0,1.0,0.8434782608695652
403,graphmak.csv,0.43,0.33,0.4,0.44,0.78,0.5,2.0,0.4,0.22,0.352112676056338
404,ldview.csv,0.33,0.5,0.25,0.29,0.76,0.4,1.0,0.25,0.14,0.3620689655172414
405,raygina.csv,0.29,0.43,0.2,0.24,0.81,0.5,2.0,0.2,0.38,0.36764705882352944
406,autat.csv,0.29,0.25,0.33,0.37,0.7,0.5,2.0,0.33,0.21,0.19047619047619047
407,yale.csv,0.0,0.0,0.0,0.0,1.0,0.0,192.0,0.0,0.0,0.1505711318795431
408,onotoa.csv,0.74,0.83,0.67,0.59,0.72,0.5,0.0,0.67,0.67,0.8222222222222222
409,power-architect.csv,0.87,0.79,0.91,0.0,1.0,0.33,0.0,0.91,1.0,0.7941176470588235
410,rebecca-aiml.csv,0.5,0.6,0.36,0.41,0.64,0.6,0.0,0.36,0.07,0.2903225806451613
411,miranda-icq.csv,0.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,0.25742574257425743
412,tcl.csv,0.4,0.45,0.5,0.38,0.84,0.38,1.0,0.5,0.62,0.4936708860759494
413,rtb-team.csv,0.67,0.67,0.67,0.7,0.36,0.33,0.0,0.67,0.12,0.28846153846153844
414,qse.csv,0.73,0.75,0.86,0.79,0.42,0.38,0.0,0.86,0.22,0.4268292682926829
415,httpcontentparser.csv,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,0.10638297872340426
416,mycila.csv,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.11,0.19230769230769232
417,bochs.csv,0.54,0.6,0.41,0.46,0.61,0.64,0.0,0.41,0.17,0.42105263157894735
418,bnetd.csv,0.47,0.57,0.5,0.44,0.86,0.36,1.0,0.5,0.29,0.527027027027027
419,badtrinity-zero.csv,0.51,0.47,0.56,0.52,0.73,0.42,3.0,0.56,0.53,0.4906832298136646
420,boost.csv,0.13,0.19,0.1,0.12,0.94,0.56,10.0,0.1,0.18,0.37531486146095716
421,decidr.csv,0.73,0.7,0.73,0.71,0.53,0.4,0.0,0.73,0.31,0.5622895622895623
422,barracudamvc.csv,0.86,0.86,0.86,0.58,0.76,0.35,0.0,0.86,0.75,0.84
423,kaffeine.csv,0.89,0.89,0.89,0.77,0.51,0.36,0.0,0.89,0.5,0.8166666666666667
424,rtrt-on-gpu.csv,0.57,0.5,0.5,0.56,0.5,0.4,0.0,0.5,0.1,0.1724137931034483
425,open-media-library.csv,0.59,0.56,0.62,0.61,0.58,0.4,0.0,0.62,0.44,0.46511627906976744
426,amateur-scrolls.csv,0.44,0.4,0.5,0.53,0.61,0.5,2.0,0.5,0.33,0.30303030303030304
427,servicestack.csv,0.0,0.0,0.0,0.0,1.0,0.6,11.0,0.0,0.22,0.2698412698412698
428,freewrl.csv,0.57,0.5,0.6,0.54,0.72,0.25,0.0,0.6,0.5,0.5294117647058824
429,dynalloy.csv,0.55,0.41,0.6,0.59,0.64,0.62,0.0,0.6,0.33,0.36363636363636365
430,jmol.csv,0.89,0.81,1.0,0.0,1.0,0.31,0.0,1.0,1.0,0.8145161290322581
431,mpgravity.csv,0.4,0.33,0.33,0.38,0.68,0.0,0.0,0.33,0.0,0.22641509433962265
432,rohxel.csv,0.78,0.75,0.86,0.0,1.01,0.3,0.0,0.86,1.0,0.78
433,slimdx.csv,0.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,0.0,0.1067193675889328
434,codesmith.csv,0.77,0.72,0.77,0.67,0.71,0.36,1.0,0.77,0.67,0.6530612244897959
435,magicwars.csv,0.65,1.0,0.59,0.64,0.44,0.75,0.0,0.59,0.0,0.32007575757575757
436,tktoolkit.csv,0.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,0.12921348314606743
437,e-bio-flow.csv,0.5,0.5,0.5,0.53,0.58,0.5,1.0,0.5,0.3,0.36585365853658536
438,stuproa-cims.csv,0.39,0.45,0.36,0.41,0.65,0.64,3.0,0.36,0.1,0.2682926829268293
439,rsyslog.csv,0.55,0.5,0.6,0.47,0.8,0.44,0.0,0.6,0.4,0.52
440,lportal.csv,0.0,0.0,0.0,0.0,1.0,0.0,716.0,0.0,0.0,0.041294642857142856
441,doomlegacy.csv,0.84,0.76,1.0,0.0,1.0,0.33,0.0,1.0,1.0,0.7547169811320755
442,freenet.csv,0.8,0.72,0.87,0.66,0.65,0.34,0.0,0.87,0.65,0.65625
443,sidekar.csv,0.77,0.71,0.85,0.7,0.55,0.43,0.0,0.85,0.5,0.6274509803921569
444,wishmaster.csv,0.29,0.25,0.33,0.37,0.71,0.5,2.0,0.33,0.08,0.18666666666666668
445,pgui.csv,0.47,0.44,0.4,0.45,0.61,0.5,3.0,0.4,0.25,0.2781065088757396
446,aztec.csv,0.0,0.0,0.0,0.0,1.0,0.0,63.0,0.0,0.0,0.07523510971786834
447,joustsim.csv,0.4,0.33,0.5,0.54,0.53,0.29,2.0,0.5,0.17,0.15492957746478872
448,oorexx.csv,0.71,0.71,0.71,0.68,0.49,0.43,1.0,0.71,0.4,0.5901639344262295
449,maidsafe-dht.csv,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.08,0.1891891891891892
450,cubefs.csv,0.78,0.7,0.88,0.49,0.82,0.43,0.0,0.88,0.71,0.6936936936936937
451,rodin-b-sharp.csv,0.72,0.71,0.83,0.81,0.43,0.65,0.0,0.83,0.1,0.3627760252365931
452,chaosrts.csv,0.92,0.9,0.96,0.0,1.0,0.33,1.0,0.96,1.0,0.879746835443038
453,xmemcached.csv,0.6,0.6,0.5,0.56,0.5,0.57,1.0,0.5,0.15,0.26436781609195403
454,synergyspace.csv,0.22,0.23,0.17,0.2,0.84,0.67,0.0,0.17,0.1,0.20634920634920634
455,psrchive.csv,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.15730337078651685
456,lockss.csv,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.19298245614035087
457,algebsql.csv,0.75,0.67,0.86,0.74,0.45,0.5,0.0,0.86,0.29,0.4852941176470588
458,jbasic.csv,0.48,0.6,0.38,0.3,0.78,0.6,1.0,0.38,0.15,0.4883720930232558
459,all-plasm.csv,0.62,0.5,0.75,0.62,0.67,0.4,0.0,0.75,0.67,0.4117647058823529
460,patterntesting.csv,0.25,0.45,0.17,0.2,0.84,0.5,2.0,0.17,0.44,0.38961038961038963
461,linuxsh.csv,0.4,0.33,0.5,0.54,0.53,0.5,1.0,0.5,0.09,0.16666666666666666
462,ppcboot.csv,0.68,0.68,0.72,0.68,0.53,0.67,1.0,0.72,0.41,0.5274261603375527
463,jasperreports.csv,0.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.05168986083499006
464,icescrum.csv,0.29,0.33,0.25,0.29,0.8,0.5,2.0,0.25,0.29,0.37254901960784315
465,kolmafia.csv,0.63,0.7,0.56,0.59,0.53,0.3,1.0,0.56,0.38,0.5465116279069767
466,rhex.csv,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.06,0.12903225806451613
467,reactos-mirror.csv,0.0,0.0,0.0,0.0,1.0,0.0,174.0,0.0,0.0,0.4052511415525114
468,qwired-suite.csv,0.5,0.5,0.75,0.68,0.54,0.5,1.0,0.75,0.2,0.2857142857142857
469,quarkplayer.csv,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0650887573964497
470,kreatecd.csv,0.36,0.5,0.29,0.33,0.79,0.5,2.0,0.29,0.57,0.5072463768115942
471,l2j.csv,0.84,0.8,0.85,0.73,0.56,0.38,0.0,0.85,0.53,0.7195571955719557
472,bscwweasel.csv,0.0,0.0,0.0,0.0,1.0,0.5,31.0,0.0,0.07,0.12345679012345678
473,quickfast.csv,0.72,0.89,0.89,0.49,0.67,0.33,0.0,0.89,0.17,0.5949367088607594
474,mscore.csv,0.69,0.67,0.76,0.62,0.59,0.34,1.0,0.76,0.47,0.5952380952380952
475,open-ms.csv,0.0,0.0,0.0,0.0,1.0,0.0,87.0,0.0,0.0,0.2036613272311213
476,olap-navigator.csv,0.88,0.85,0.85,0.83,0.41,0.6,0.0,0.85,0.4,0.6931818181818182
477,findbugs.csv,0.43,0.5,0.5,0.49,0.7,0.5,0.0,0.5,0.44,0.3835616438356164
478,irplus.csv,0.4,0.36,0.4,0.44,0.8,0.6,2.0,0.4,0.44,0.36231884057971014
479,jmule.csv,0.57,0.62,0.5,0.48,0.6,0.4,0.0,0.5,0.33,0.4528301886792453
480,arcallians.csv,0.63,0.6,0.56,0.59,0.6,0.5,1.0,0.56,0.5,0.5238095238095238
481,xcf.csv,0.57,0.56,0.57,0.55,0.69,0.43,2.0,0.57,0.67,0.5161290322580645
482,heekscad.csv,0.69,0.71,0.6,0.64,0.56,0.33,1.0,0.6,0.44,0.6209677419354839
483,cities3d.csv,0.25,0.25,0.25,0.29,0.75,0.5,2.0,0.25,0.01,0.08545034642032333
484,megasquirtavr.csv,0.29,0.33,0.25,0.29,0.76,0.5,2.0,0.25,0.13,0.21505376344086022
485,ivataopenportal.csv,0.59,0.62,0.55,0.57,0.58,0.53,1.0,0.55,0.38,0.5138888888888888
486,continuum-ide.csv,0.4,0.5,0.33,0.38,0.68,0.5,1.0,0.33,0.12,0.30357142857142855
487,libopenmetaverse.csv,0.46,0.5,0.43,0.43,0.71,0.5,1.0,0.43,0.57,0.5070422535211268
488,rockbox.csv,0.57,0.67,0.5,0.55,0.52,0.2,0.0,0.5,0.29,0.37254901960784315
489,intact.csv,0.33,0.27,0.33,0.37,0.73,0.5,2.0,0.33,0.27,0.2912621359223301
490,salasaga.csv,0.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0.03,0.15135135135135136
491,triplea.csv,0.67,0.67,0.67,0.54,0.6,0.33,0.0,0.67,0.5,0.6037735849056604
492,trinitycore.csv,0.0,0.0,0.0,0.0,1.0,0.0,44.0,0.0,0.0,0.24553571428571427
493,bl-toolkit.csv,0.74,0.69,0.8,0.5,0.82,0.38,1.0,0.8,0.8,0.6944444444444444
494,hannosset.csv,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.08,0.08
495,empserver.csv,0.36,0.5,0.29,0.33,0.77,0.5,1.0,0.29,0.43,0.5217391304347826
496,ninject.csv,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.09,0.08333333333333333
497,roller.csv,0.67,0.69,0.6,0.62,0.57,0.38,0.0,0.6,0.4,0.5952380952380952
498,encog-java.csv,0.0,0.0,0.0,0.0,1.0,0.0,74.0,0.0,0.02,0.11702127659574468
499,elvishrayrenderer.csv,0.62,0.67,0.57,0.55,0.76,0.33,1.0,0.57,0.67,0.6538461538461539
500,ingex.csv,0.36,0.4,0.33,0.37,0.73,0.22,3.0,0.33,0.3,0.3670886075949367
501,umber.csv,0.86,1.0,0.75,0.79,0.25,0.5,0.0,0.75,0.0,0.25675675675675674
502,matrex.csv,0.67,0.73,0.87,0.61,0.45,0.45,1.0,0.87,0.2,0.49324324324324326
503,jgameai.csv,0.43,0.36,0.4,0.45,0.61,0.5,1.0,0.4,0.08,0.29213483146067415
504,factor.csv,0.84,0.8,1.0,0.72,0.4,0.43,0.0,1.0,0.4,0.640625
505,owlapi.csv,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.04,0.16025641025641027
