,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.97,1.0,1.0,0.99,1.0,1.0
jahshaka.csv,0.56,0.73,0.4,0.32,0.6,0.64
jam-daq.csv,0.59,0.09,0.32,0.47,0.6,0.69
jatlas.csv,0.92,0.64,0.68,0.57,1.0,0.71
jedit.csv,0.74,0.91,0.92,1.0,0.8,1.0
open-media-library.csv,0.84,0.36,0.68,0.67,0.8,0.76
