,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
bzbyte.csv,0.23,0.09,0.8,0.18,0.0,0.0
columba.csv,0.71,0.0,0.78,0.29,0.53,0.6
emftriple.csv,0.24,0.54,0.1,0.02,0.21,0.3
fluent-nhibernate.csv,0.75,0.0,0.6,0.52,0.42,0.45
gpsmid.csv,0.85,0.15,0.87,0.43,0.52,0.48
xamj.csv,0.8,0.15,0.78,0.15,0.62,0.49
