,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
bzbyte.csv,92.5,6102.5,98.5,395.5,0.0,0.0
columba.csv,387.0,2636.5,98.5,197.5,99.0,196.5
emftriple.csv,461.5,355.0,79.5,893.5,99.0,700.0
fluent-nhibernate.csv,192.0,2721.5,98.5,98.5,97.5,292.0
gpsmid.csv,99.0,7345.5,98.5,98.5,99.0,297.0
xamj.csv,193.0,2922.0,98.5,528.5,99.0,690.0
