,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.2,0.06,0.81,0.08,0.1,0.16,0.06
brlcad.csv,0.94,0.79,0.88,0.74,0.85,0.95,0.85
ftm.csv,0.44,0.32,0.38,0.74,0.44,0.98,0.59
google-web-toolkit.csv,0.4,0.19,0.31,0.37,0.97,0.48,0.38
jcache.csv,0.57,0.36,0.62,0.63,0.38,0.18,1.0
mimosa.csv,0.77,0.46,0.62,1.0,0.48,0.49,0.74
ogre.csv,1.0,1.0,0.69,0.92,0.71,0.18,0.88
