,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.87,0.9,0.3,0.95,0.92
nabu-library.csv,0.86,0.81,0.76,0.77,0.29
pcgen.csv,0.91,0.34,0.98,0.96,0.99
selenium.csv,0.42,0.47,0.69,0.44,0.97
tolven.csv,0.6,0.55,1.03,0.34,0.99
