,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.46,0.51,0.4,0.33,0.66,0.55,0.47,0.6
enlightenment.csv,0.0,0.0,0.0,0.65,0.0,0.05,0.0,0.0
ildjit.csv,0.25,0.72,0.21,0.13,0.13,0.26,0.02,0.0
jfreereport.csv,0.16,0.04,0.48,0.21,0.07,0.34,0.18,0.15
lufa-lib.csv,0.46,0.58,0.5,0.57,0.29,0.56,0.68,0.42
pcsx2.csv,0.54,0.2,0.67,0.61,0.57,0.71,0.56,0.0
psycle.csv,0.64,0.37,0.58,0.67,0.66,0.72,0.58,0.67
wxjs.csv,0.1,0.0,0.07,0.0,0.0,0.05,0.01,0.96
