,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.42,0.55,0.81,0.29,0.64,0.54,0.43,1.0
enlightenment.csv,0.99,1.0,1.0,0.65,1.0,0.99,1.0,1.0
ildjit.csv,0.21,0.69,0.18,0.11,0.11,0.22,0.02,0.0
jfreereport.csv,0.13,0.03,0.44,0.18,0.06,0.29,0.15,0.12
lufa-lib.csv,0.54,0.69,0.48,0.6,0.25,0.69,0.68,0.38
pcsx2.csv,0.5,0.17,0.72,0.62,0.78,0.73,0.74,0.0
psycle.csv,0.64,0.38,0.9,0.75,0.83,0.83,0.7,0.75
wxjs.csv,0.08,0.0,0.06,0.0,0.0,0.04,0.01,1.0
