,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.63,0.76,0.89,0.72,0.45,0.61,0.62,0.77
enlightenment.csv,1.0,1.0,1.0,0.5,1.0,0.99,1.0,1.0
ildjit.csv,0.81,0.34,0.83,0.9,0.89,0.8,0.99,1.03
jfreereport.csv,0.87,0.97,0.59,0.82,0.95,0.72,0.86,0.88
lufa-lib.csv,0.84,0.71,0.64,0.65,0.77,0.74,0.46,0.71
pcsx2.csv,0.56,0.89,0.56,0.58,0.76,0.44,0.77,1.04
psycle.csv,0.49,0.9,0.76,0.58,0.66,0.55,0.72,0.6
wxjs.csv,0.92,1.0,0.95,1.0,1.0,0.96,0.99,0.19
