,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.57,0.33,0.21,0.44,0.66,0.18,0.73,0.47
enlightenment.csv,0.79,0.37,0.23,0.68,0.69,0.15,0.78,0.84
ffigo.csv,0.55,0.41,0.16,0.01,0.05,0.0,0.78,0.0
ildjit.csv,0.34,0.66,0.18,0.2,0.27,0.0,0.35,0.1
jfreereport.csv,0.17,0.08,0.33,0.34,0.3,0.0,0.5,0.3
psycle.csv,0.7,0.22,0.25,0.7,0.73,0.2,0.71,0.64
wikipediardware.csv,0.7,0.37,0.23,0.7,0.65,0.17,0.69,0.83
wxjs.csv,0.13,0.0,0.06,0.0,0.0,0.48,0.0,0.0
