,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.54,0.45,0.63,0.5,0.49,0.35,0.49,0.42,0.66
jicarilla.csv,0.96,0.95,0.84,0.78,0.88,0.83,0.94,0.88,0.91
optalgtoolkit.csv,0.58,0.49,0.88,0.42,0.53,0.62,0.45,0.52,0.52
oscarmcmaster.csv,0.91,0.96,0.92,0.93,0.5,0.67,0.0,0.88,0.98
ossim.csv,0.9,0.67,0.0,0.92,0.0,0.0,0.0,0.0,0.8
projectts.csv,0.47,0.43,0.67,0.49,0.4,0.3,0.59,0.36,0.41
sabbu.csv,0.53,0.57,0.8,0.55,0.46,0.67,0.92,0.65,0.47
vxl.csv,0.66,0.89,0.57,0.98,0.94,0.83,0.46,0.33,0.46
zact.csv,0.0,0.0,0.67,0.61,0.86,0.71,0.0,0.49,0.47
