,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.63,0.31,0.63,1.0,0.14,0.7,0.47
jahshaka.csv,0.6,0.95,0.36,0.63,0.14,0.13,0.24
jatlas.csv,0.03,0.0,0.0,0.04,1.0,0.0,0.04
jedit.csv,0.98,0.29,0.56,0.74,0.18,0.63,0.45
open-media-library.csv,0.46,0.53,0.99,0.62,0.2,0.28,0.42
panda3d.csv,0.25,0.15,0.34,0.08,0.05,0.58,0.97
wheat.csv,0.32,0.34,0.23,0.54,0.16,1.0,0.31
