,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.46,0.18,0.47,1.0,0.07,0.54,0.31
jahshaka.csv,0.47,1.0,0.46,0.94,0.08,0.67,0.42
jatlas.csv,0.12,0.0,0.0,1.0,1.0,0.0,0.5
jedit.csv,1.0,0.2,0.5,1.0,0.11,0.7,0.37
open-media-library.csv,0.45,0.62,0.98,0.95,0.13,0.62,0.4
panda3d.csv,0.28,0.12,0.46,1.0,0.03,0.62,0.96
wheat.csv,0.54,0.25,0.26,1.0,0.1,1.0,0.34
