,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.96,1.0,1.0,0.0,1.0,1.0,1.0
jahshaka.csv,0.76,0.0,0.3,1.0,0.35,0.04,0.1
jatlas.csv,0.09,0.0,0.02,0.0,0.0,0.0,0.01
jedit.csv,0.0,0.49,0.54,0.0,0.4,0.29,0.45
open-media-library.csv,0.47,0.06,0.02,0.67,0.21,0.12,0.29
panda3d.csv,0.48,0.29,0.28,0.0,0.56,0.38,0.02
wheat.csv,0.16,0.37,0.5,0.0,0.29,0.0,0.25
