,recall,precision,pf,pci_20,ifa,wins
bibletime.csv,0.86,0.4,0.72,0.39,5.0,1
grafx2.csv,0.59,0.46,0.31,0.45,1.0,13
keyczar.csv,0.13,0.25,0.23,0.84,5.0,4
lmms.csv,0.85,0.43,0.55,0.46,2.0,6
lufa-lib.csv,0.62,0.47,0.61,0.6,2.0,10
netatalk.csv,0.67,0.47,0.49,0.44,1.0,9
openmeetings.csv,0.64,0.45,0.29,0.42,1.0,12
openxava.csv,0.57,0.44,0.36,0.43,1.0,7
pgui.csv,0.65,0.4,0.27,0.41,10.0,0
qpe.csv,0.44,0.44,0.25,0.58,3.0,11
quickfast.csv,0.87,0.41,0.82,0.39,3.0,2
rsyslog.csv,0.6,0.4,0.41,0.5,1.0,8
sylpheed-claws.csv,1.0,0.43,0.93,0.4,2.0,3
xqilla.csv,0.21,0.63,0.2,0.82,1.0,14
yale.csv,0.52,0.43,0.64,0.64,2.0,5
