,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.33,0.49,0.67,0.55,0.29,0.48,0.19,0.99,0.49
exordium.csv,0.59,0.61,0.84,0.58,0.32,0.39,0.23,0.04,0.42
flexpay.csv,0.38,0.24,0.59,0.55,0.36,0.52,0.14,0.24,0.26
mptvseries.csv,0.39,0.65,0.61,0.44,0.24,0.08,0.26,0.0,0.11
openmsx.csv,0.41,0.49,0.74,0.5,0.25,0.56,0.31,0.22,0.31
qtractor.csv,0.57,0.57,0.82,0.76,0.32,0.33,0.2,0.09,0.45
synergyspace.csv,0.2,0.36,0.34,0.3,0.26,0.35,0.49,0.17,0.37
tango-cs.csv,0.44,0.48,0.82,0.67,0.3,0.57,0.33,0.93,0.47
toped.csv,0.38,0.57,0.89,0.58,0.26,0.45,0.33,0.85,0.53
