,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.99,0.71,1.0,1.0,0.4,1.0,0.97,0.96
biodwh.csv,0.89,0.59,0.7,0.6,0.64,0.82,0.86,0.22
brlcad.csv,0.45,0.65,0.76,0.4,0.67,0.67,0.83,0.68
critterding.csv,0.77,0.91,0.49,0.76,0.94,0.73,0.88,0.92
jmri.csv,0.96,0.49,0.67,0.69,0.51,0.77,1.04,0.64
nabu-library.csv,0.59,0.73,0.75,0.81,0.84,0.89,0.28,0.96
popeye-chess.csv,0.61,0.64,0.72,0.39,0.58,0.7,0.66,0.79
yarp.csv,1.0,0.72,0.74,0.65,0.93,0.47,0.83,0.69
