,recall,precision,pf,pci_20,ifa,wins
atomsite.csv,0.75,0.595,0.495,0.435,1.0,13
betoffice.csv,0.745,0.51,0.865,0.5,0.0,10
bionote.csv,0.255,0.52,0.16,0.66,0.0,15
bnetd.csv,0.735,0.54,0.66,0.435,0.0,14
emisview.csv,0.435,0.53,0.295,0.52,1.0,8
findbugs.csv,0.72,0.5449999999999999,0.74,0.445,0.0,12
hazelcast.csv,0.6950000000000001,0.5700000000000001,0.625,0.33,0.5,7
jitterbit.csv,0.7,0.535,0.44999999999999996,0.475,1.0,11
jppf-project.csv,0.5900000000000001,0.49,0.705,0.48,0.5,2
kolmafia.csv,0.855,0.565,0.69,0.37,1.0,5
megasquirtavr.csv,0.5449999999999999,0.5,0.75,0.525,0.5,3
qedo.csv,0.28,0.45999999999999996,0.395,0.775,2.0,0
trackit.csv,0.135,0.33,0.12,0.76,0.5,6
wxlua.csv,0.46499999999999997,0.48,0.595,0.66,0.5,9
x4x.csv,0.655,0.5349999999999999,0.62,0.495,1.0,4
xharbour.csv,0.62,0.485,0.5,0.505,1.5,1
