,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv,pixel-commandos.csv,xmoto.csv
ardour.csv,6.0,15.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,13.0,3.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0
cornerstone.csv,28.0,16.0,25.0,10.0,0.0,2.0,4.0,6.0,0.0,6.0,0.0,14.0,1.0,2.0,7.0,2.0,0.0,1.0,52.0,0.0
emeraldemu.csv,5.0,1.0,26.0,18.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0
grafx2.csv,7.0,114.0,90.0,12.0,0.0,0.0,4.0,3.0,4.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,22.0,0.0
jahshakafx.csv,0.0,7.0,35.0,9.0,0.0,1.0,6.0,11.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0
kindb.csv,4.0,1.0,95.0,37.0,0.0,2.0,2.0,17.0,5.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,27.0,0.0
maya-work-in-progress.csv,10.0,1.0,70.0,10.0,0.0,3.0,0.0,8.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0
netatalk.csv,3.0,5.0,13.0,1.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
novembre.csv,6.0,3.0,15.0,7.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0
ns-3.csv,17.0,110.0,45.0,40.0,0.0,0.0,3.0,8.0,2.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0
nullc.csv,62.0,3.0,58.0,80.0,0.0,0.0,6.0,4.0,8.0,0.0,1.0,14.0,3.0,2.0,1.0,2.0,1.0,1.0,40.0,1.0
open-beos.csv,101.0,2.0,25.0,5.0,0.0,2.0,7.0,6.0,0.0,2.0,0.0,26.0,2.0,2.0,1.0,2.0,1.0,14.0,19.0,0.0
pixel-commandos.csv,0.0,4.0,553.0,2.0,0.0,222.0,54.0,3.0,0.0,78.0,1.0,100.0,0.0,80.0,1.0,49.0,0.0,51.0,0.0,1.0
planeshift.csv,80.0,0.0,54.0,56.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,4.0,0.0,1.0,1.0,3.0,0.0,1.0,23.0,1.0
plee-the-bear.csv,51.0,2.0,0.0,2.0,0.0,0.0,5.0,8.0,6.0,0.0,0.0,14.0,2.0,2.0,0.0,1.0,0.0,1.0,94.0,0.0
reaper-ecad.csv,55.0,3.0,43.0,0.0,0.0,0.0,54.0,2.0,5.0,0.0,0.0,100.0,0.0,80.0,1.0,0.0,1.0,0.0,5.0,0.0
sbml.csv,8.0,48.0,66.0,37.0,0.0,0.0,3.0,0.0,11.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,5.0,1.0,14.0,0.0
unimrcp.csv,3.0,1.0,43.0,6.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0
unladen-swallow.csv,1.0,0.0,7.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,6.0,94.0,2.0
xmoto.csv,20.0,2.0,26.0,5.0,0.0,0.0,2.0,6.0,4.0,15.0,0.0,13.0,0.0,2.0,2.0,0.0,4.0,0.0,34.0,0.0
