,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv,pixel-commandos.csv,xmoto.csv
ardour.csv,0.49,0.34,0.24,0.38,0.44,0.42,0.35,0.56,0.55,0.21,0.41,0.43,0.63,0.65,0.62,0.57,0.97,0.44,0.19,0.51
cornerstone.csv,0.38,0.3,0.11,0.31,0.41,0.69,0.26,0.45,0.4,0.61,0.97,0.38,0.61,0.66,0.6,0.52,0.53,0.26,0.03,0.38
emeraldemu.csv,0.61,0.31,0.3,0.31,0.55,0.4,0.42,0.98,0.45,0.57,0.62,0.29,0.65,0.38,0.48,0.55,0.53,0.44,0.17,0.47
grafx2.csv,0.52,0.29,0.17,0.36,0.7,0.6,0.48,0.58,0.49,0.5,0.54,0.43,0.75,1.0,0.63,0.84,0.75,0.5,0.15,0.48
jahshakafx.csv,0.99,0.29,0.14,0.11,0.39,0.16,0.26,0.44,0.25,0.3,0.34,0.24,0.43,0.36,0.26,0.51,0.55,0.19,0.25,0.52
kindb.csv,0.56,0.32,0.16,0.27,0.55,0.6,0.49,0.55,0.59,0.61,0.66,0.55,0.66,0.74,0.73,0.97,0.69,0.53,0.11,0.62
maya-work-in-progress.csv,0.64,0.21,0.18,0.22,0.72,0.56,0.5,0.58,0.55,1.0,0.46,0.48,0.77,0.62,0.72,0.74,0.67,0.43,0.14,0.59
netatalk.csv,0.52,0.33,0.22,0.35,0.35,0.28,0.44,0.53,0.43,0.26,0.39,0.5,0.45,0.46,0.51,0.6,0.53,1.0,0.4,0.53
novembre.csv,0.47,0.27,0.27,0.23,0.33,0.29,0.97,0.39,0.27,0.22,0.48,0.25,0.23,0.13,0.53,0.16,0.53,0.42,0.32,0.43
ns-3.csv,0.51,0.27,0.15,0.2,0.48,0.99,0.44,0.46,0.5,0.46,0.57,0.47,0.78,0.71,0.57,0.82,0.67,0.47,0.08,0.51
nullc.csv,0.52,0.21,0.1,0.22,0.98,0.76,0.43,0.48,0.55,0.54,0.5,0.41,0.84,0.74,0.81,0.82,0.72,0.42,0.09,0.62
open-beos.csv,0.48,0.23,0.21,0.35,0.54,0.55,0.33,0.53,0.97,0.51,0.62,0.45,0.62,0.74,0.61,0.65,0.7,0.37,0.12,0.55
pixel-commandos.csv,0.09,0.13,0.0,0.11,0.11,0.0,0.0,0.07,0.01,0.0,0.11,0.0,0.07,0.0,0.14,0.0,0.15,0.0,1.0,0.05
planeshift.csv,0.5,0.29,0.12,0.24,0.66,0.78,0.47,0.51,0.57,0.62,0.6,0.48,0.99,0.74,0.81,0.81,0.74,0.45,0.11,0.63
plee-the-bear.csv,0.08,0.04,0.94,0.07,0.5,0.51,0.07,0.13,0.29,0.26,0.43,0.18,0.45,0.37,0.31,0.22,0.18,0.14,0.0,0.26
reaper-ecad.csv,0.25,0.06,0.19,0.96,0.11,0.35,0.0,0.34,0.08,0.26,0.46,0.0,0.34,0.0,0.4,0.11,0.23,0.13,0.18,0.2
sbml.csv,0.61,0.28,0.17,0.27,0.65,0.6,0.46,0.55,0.57,0.56,0.66,0.51,0.79,0.69,0.99,0.82,0.72,0.51,0.12,0.65
unimrcp.csv,0.46,0.28,0.25,0.31,0.38,0.22,0.26,0.42,0.21,0.29,0.32,0.98,0.35,0.47,0.38,0.42,0.5,0.55,0.29,0.41
unladen-swallow.csv,0.17,0.71,0.07,0.13,0.24,0.42,0.23,0.21,0.07,0.22,0.46,0.28,0.54,0.41,0.51,0.21,0.31,0.38,0.0,0.38
xmoto.csv,0.59,0.26,0.15,0.37,0.59,0.71,0.33,0.5,0.54,0.52,0.63,0.4,0.74,0.54,0.78,0.75,0.71,0.45,0.1,0.94
