,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.0,3.0,13.0,5.0,2.0
aime.csv,7.0,0.0,28.0,405.0,3.0
badtrinitycore.csv,49.0,1.0,2.0,0.0,12.0
electric-core.csv,5.0,4.0,18.0,20.0,20.0
olsrd.csv,5.0,0.0,3.0,9.0,0.0
