,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.41,0.96,0.52,0.0,0.0,0.11,0.43,0.49,0.0
gdis.csv,0.76,0.42,0.58,0.5,0.64,0.54,0.5,0.61,1.0
kml.csv,0.78,0.62,0.71,0.6,0.99,0.31,0.51,0.63,0.5
ppcboot.csv,0.65,0.62,0.66,0.95,0.67,0.41,0.5,0.38,0.58
repositorium.csv,0.47,0.59,0.26,0.09,0.61,0.92,0.13,0.41,0.66
rsyslog.csv,0.97,0.64,0.73,0.48,0.51,0.4,0.52,0.51,0.52
ultimairis.csv,0.0,0.61,0.6,0.05,0.47,0.52,0.91,0.43,0.0
wow-qrsk.csv,0.22,0.6,0.97,0.58,0.42,0.0,0.07,0.4,0.32
xbg.csv,0.23,0.1,0.36,0.11,0.33,0.0,0.11,1.0,0.13
