,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.88,0.05,0.78,1.0,1.0,0.92,0.72,0.74,1.0
gdis.csv,0.48,0.87,0.71,0.64,0.65,0.79,0.81,0.56,0.0
kml.csv,0.44,0.52,0.56,0.59,0.03,0.74,0.6,0.51,0.73
ppcboot.csv,0.68,0.52,0.55,0.07,0.51,0.66,0.58,0.89,0.7
repositorium.csv,0.73,0.71,0.84,0.98,0.68,0.09,0.9,0.73,0.7
rsyslog.csv,0.04,0.52,0.39,0.61,0.58,0.67,0.61,0.66,0.67
ultimairis.csv,1.01,0.71,0.72,0.99,0.85,0.74,0.11,0.87,1.0
wow-qrsk.csv,0.83,0.67,0.05,0.73,0.71,1.0,0.94,0.79,0.76
xbg.csv,0.81,0.93,0.69,0.91,0.72,1.0,0.93,0.0,0.9
