,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.51,0.74,0.54,0.57,0.36,0.91,0.61,0.56,0.36
gdis.csv,0.52,0.35,0.49,0.57,0.37,0.52,0.44,0.5,0.35
kml.csv,0.56,0.53,0.55,0.71,0.46,0.87,0.6,0.62,0.5
ppcboot.csv,0.61,0.59,0.56,0.76,0.49,0.95,0.79,0.47,0.48
repositorium.csv,0.75,0.46,0.77,0.58,0.46,0.91,0.93,0.67,0.36
rsyslog.csv,0.56,0.47,0.5,0.72,0.62,0.78,0.53,0.54,0.46
ultimairis.csv,0.54,0.49,0.46,0.58,0.38,0.43,0.79,0.44,0.37
wow-qrsk.csv,0.9,0.51,0.84,0.73,0.71,0.5,0.83,0.6,0.79
xbg.csv,0.6,0.75,0.99,0.93,0.91,0.0,0.95,0.88,0.86
