,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.71,0.97,0.27,0.69,0.65,0.09,0.35,0.19,0.9
gdis.csv,0.75,0.44,0.31,0.52,0.64,0.21,0.38,0.28,1.0
kml.csv,0.76,0.49,0.4,0.61,0.99,0.23,0.45,0.31,0.62
ppcboot.csv,0.69,0.49,0.38,0.96,0.65,0.27,0.49,0.13,0.74
repositorium.csv,0.48,0.42,0.17,0.68,0.6,0.91,0.16,0.19,0.88
rsyslog.csv,0.98,0.49,0.5,0.53,0.55,0.24,0.44,0.22,0.63
ultimairis.csv,0.61,0.44,0.33,0.66,0.69,0.18,0.93,0.2,0.87
wow-qrsk.csv,0.28,0.42,0.96,0.62,0.44,0.0,0.11,0.16,0.42
xbg.csv,0.32,0.14,0.41,0.16,0.43,0.0,0.12,1.0,0.19
