,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.88,0.0,0.67,1.0,1.0,0.12,0.4,0.55,1.0
gdis.csv,0.46,0.87,0.64,0.37,0.62,0.77,0.7,0.42,0.0
kml.csv,0.42,0.36,0.52,0.45,0.03,0.14,0.27,0.35,0.54
ppcboot.csv,0.67,0.37,0.47,0.03,0.41,0.17,0.16,0.64,0.62
repositorium.csv,0.5,0.65,0.33,0.98,0.62,0.01,0.1,0.38,0.69
rsyslog.csv,0.0,0.38,0.29,0.23,0.23,0.22,0.33,0.44,0.46
ultimairis.csv,1.0,0.67,0.68,0.99,0.85,0.58,0.01,0.84,1.0
wow-qrsk.csv,0.21,0.59,0.01,0.67,0.36,0.02,0.03,0.49,0.23
xbg.csv,0.0,0.01,0.05,0.04,0.03,0.01,0.15,0.0,0.08
