,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,0.5,0.62,0.7,0.25,0.24,0.57,0.39,0.98,0.39
ikvm.csv,0.58,0.78,0.48,0.14,0.0,0.26,0.19,0.93,0.25
lazarus-ccr.csv,0.8,0.36,0.52,0.18,0.37,0.53,0.27,0.92,0.42
les-indemodables.csv,0.47,0.46,0.58,0.4,0.36,0.62,0.4,0.12,0.49
metacosm.csv,0.62,0.26,0.68,0.24,0.39,0.56,0.31,0.24,0.72
micomt.csv,0.6,0.56,0.72,0.19,0.6,0.49,0.32,0.58,0.62
ontomorphtab.csv,0.46,0.56,0.77,0.3,0.27,0.57,0.33,0.34,0.62
tradelink.csv,0.53,0.39,0.62,0.31,0.53,0.58,0.44,0.0,0.59
xuggle.csv,0.58,0.61,0.46,0.43,0.26,0.47,0.3,0.16,0.55
