,recall,precision,pf,wins
awemud.csv,0.5549999999999999,0.54,0.54,6
bullet.csv,0.475,0.64,0.355,13
customwars.csv,0.45499999999999996,0.595,0.265,15
dvd-create.csv,0.64,0.475,0.65,4
gbif-indexingtoolkit.csv,0.77,0.445,0.77,1
go.csv,0.69,0.51,0.5700000000000001,7
growl-for-windows.csv,0.20500000000000002,0.355,0.055,11
gss.csv,0.715,0.64,0.45,14
kwave.csv,0.855,0.45499999999999996,0.76,3
libarchive.csv,0.89,0.5700000000000001,0.71,8
linux-ntfs.csv,0.6,0.555,0.455,10
lsb.csv,0.705,0.545,0.565,9
mpgravity.csv,0.9299999999999999,0.49,0.875,2
qcad2.csv,0.5349999999999999,0.555,0.33,12
qtwin.csv,0.08,0.24,0.065,5
xinity.csv,0.485,0.355,0.69,0
