,paintown.csv,triplea.csv,fbmanager.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,fido.csv,megameknet.csv,fityk.csv,ondex.csv,poormans.csv,fleet-simulator.csv,hibernate.csv,ninject.csv
dspace-gsoc.csv,3.0,0.0,1.0,3.0,13.0,1.0,0.0,1.0,57.0,30.0,53.0,26.0,0.0,1.0,19.0,0.0,1.0,59.0
fbmanager.csv,4.0,0.0,0.0,1.0,17.0,3.0,0.0,4.0,39.0,4.0,37.0,2.0,1.0,3.0,8.0,4.0,9.0,6.0
fido.csv,140.0,52.0,64.0,104.0,350.0,81.0,54.0,63.0,125.0,387.0,0.0,306.0,65.0,195.0,161.0,61.0,561.0,59.0
fityk.csv,4.0,0.0,6.0,4.0,9.0,0.0,0.0,4.0,37.0,1.0,41.0,1.0,0.0,5.0,6.0,0.0,8.0,30.0
fleet-simulator.csv,3.0,0.0,1.0,0.0,4.0,0.0,3.0,6.0,67.0,2.0,62.0,0.0,1.0,9.0,7.0,0.0,5.0,9.0
google-caja.csv,4.0,0.0,1.0,0.0,20.0,1.0,2.0,0.0,70.0,2.0,11.0,9.0,0.0,2.0,6.0,0.0,9.0,9.0
hibernate.csv,3.0,1.0,3.0,1.0,36.0,3.0,0.0,4.0,46.0,13.0,7.0,5.0,2.0,0.0,10.0,0.0,0.0,17.0
itext.csv,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,14.0,1.0,15.0,4.0,0.0,7.0,3.0,0.0,3.0,15.0
k3b.csv,4.0,0.0,1.0,1.0,17.0,0.0,0.0,1.0,14.0,7.0,13.0,8.0,0.0,7.0,3.0,3.0,4.0,9.0
megameknet.csv,6.0,1.0,0.0,1.0,16.0,0.0,1.0,10.0,68.0,21.0,30.0,0.0,1.0,1.0,15.0,2.0,28.0,11.0
myfaces.csv,3.0,2.0,1.0,1.0,0.0,0.0,1.0,10.0,110.0,0.0,22.0,5.0,0.0,2.0,36.0,2.0,13.0,36.0
ninject.csv,0.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,71.0,2.0,40.0,1.0,0.0,10.0,0.0,2.0,13.0,0.0
ondex.csv,0.0,1.0,1.0,4.0,16.0,3.0,1.0,6.0,125.0,12.0,106.0,2.0,0.0,0.0,14.0,0.0,10.0,9.0
paintown.csv,0.0,1.0,2.0,1.0,9.0,1.0,1.0,5.0,43.0,11.0,7.0,4.0,0.0,1.0,4.0,0.0,28.0,23.0
poormans.csv,5.0,1.0,2.0,1.0,1.0,0.0,0.0,6.0,20.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0
powerfolder.csv,140.0,52.0,64.0,104.0,1.0,81.0,54.0,63.0,0.0,1.0,106.0,4.0,65.0,195.0,3.0,61.0,0.0,0.0
smartgwt.csv,0.0,1.0,0.0,0.0,62.0,8.0,1.0,3.0,13.0,0.0,27.0,1.0,3.0,2.0,11.0,2.0,13.0,31.0
triplea.csv,5.0,0.0,2.0,0.0,11.0,0.0,1.0,0.0,37.0,2.0,63.0,1.0,1.0,1.0,18.0,0.0,5.0,12.0
