,umber.csv,openwbem.csv,wpdev.csv,orc.csv,vienna-add-in.csv,ivataopenportal.csv,plato.csv,onotoa.csv,yarp0.csv,rodin-b-sharp.csv,lcfizvtop.csv,elynx.csv,tycho.csv,xcmetadataservicestoolkit.csv,lite.csv,fityk.csv,codesmith.csv,ta3d.csv,jfreechart.csv
codesmith.csv,23.0,10.0,0.0,61.0,3.0,4.0,0.0,0.0,8.0,10.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0
fityk.csv,10.0,0.0,0.0,48.0,2.0,1.0,0.0,1.0,3.0,23.0,15.0,14.0,0.0,0.0,4.0,0.0,0.0,2.0,103.0
ivataopenportal.csv,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,12.0,1.0,4.0,0.0,7.0,1.0,1.0,0.0,54.0
lcfizvtop.csv,3.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,59.0,1.0,2.0,7.0,0.0,0.0,0.0,103.0
lite.csv,73.0,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,59.0,62.0,0.0,0.0,2.0,1.0,0.0,4.0
onotoa.csv,4.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,3.0,1.0,16.0,59.0,0.0,1.0,8.0,0.0,1.0,2.0,103.0
openwbem.csv,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,14.0,0.0,1.0,5.0,0.0,0.0,3.0,61.0
orc.csv,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,58.0,59.0,62.0,1.0,4.0,0.0,0.0,50.0,103.0
plato.csv,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,3.0,103.0
rodin-b-sharp.csv,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,58.0,2.0,62.0,0.0,2.0,0.0,0.0,1.0,103.0
ta3d.csv,5.0,4.0,1.0,17.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,67.0
tycho.csv,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,103.0
umber.csv,0.0,2.0,0.0,34.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,63.0
vienna-add-in.csv,2.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,6.0,2.0,0.0,2.0,103.0
wpdev.csv,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,17.0,0.0,1.0,8.0,0.0,0.0,3.0,92.0
xcmetadataservicestoolkit.csv,5.0,9.0,0.0,60.0,0.0,0.0,0.0,0.0,4.0,1.0,15.0,13.0,0.0,0.0,8.0,0.0,0.0,3.0,84.0
yarp0.csv,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,22.0,59.0,0.0,0.0,7.0,1.0,0.0,50.0,103.0
