,recall,precision,pf,wins
apertium.csv,0.56,0.58,0.44,14
beast-mcmc.csv,0.38,0.6,0.26,16
bigdata.csv,0.83,0.55,0.57,13
codesmith.csv,0.67,0.55,0.58,9
coot.csv,0.37,0.52,0.31,8
cuberok.csv,0.53,0.48,0.5,2
icescrum.csv,0.39,0.62,0.22,18
jbasic.csv,0.41,0.52,0.33,10
jrefactory.csv,0.62,0.47,0.57,1
jsecurity.csv,0.23,0.5,0.16,11
kolmafia.csv,0.48,0.53,0.35,12
libopenmetaverse.csv,0.78,0.49,0.76,0
mevenide.csv,0.28,0.61,0.2,17
mobicents.csv,0.44,0.58,0.29,15
opendvr.csv,0.59,0.53,0.53,5
power-architect.csv,0.75,0.5,0.52,6
sidekar.csv,0.59,0.52,0.47,7
ta3d.csv,0.88,0.53,0.78,3
thedata.csv,0.26,0.48,0.25,4
