,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.45,0.0,0.45,0.44,0.25,0.74,0.28,0.64,0.25
buddata-ebxml-registry.csv,1.0,1.0,0.99,0.89,0.85,0.97,0.94,0.93,0.0
continuum-ide.csv,0.03,0.82,0.18,0.35,0.25,0.28,0.15,0.18,0.0
gtad.csv,0.18,0.0,0.23,0.13,0.0,0.33,0.12,0.18,0.0
htmlunit.csv,0.51,0.0,0.27,0.22,0.1,0.54,0.37,0.39,0.25
jsr308-langtools.csv,0.62,0.45,0.7,0.0,0.1,0.9,0.81,0.94,0.25
kaffeine.csv,0.96,0.09,0.39,0.48,1.0,0.82,0.36,0.75,0.25
stemkit.csv,0.13,0.45,0.41,0.22,0.1,0.03,0.2,0.28,0.5
taokgame.csv,0.28,0.0,0.1,0.07,0.35,0.21,0.47,0.18,0.5
