,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.75,0.7,0.63,0.68,0.31,0.11,0.37,0.79,0.5
e-bio-flow.csv,0.15,0.04,0.68,0.36,0.69,0.44,0.67,0.04,0.75
jmoney.csv,0.9,0.93,0.66,0.73,0.92,0.33,0.77,0.21,0.62
jmonkeyengine.csv,0.25,0.85,0.24,0.82,0.46,0.72,0.43,0.12,0.5
jsidplay2.csv,0.95,0.93,0.81,0.95,1.0,0.83,0.93,0.82,0.62
matrex.csv,0.7,0.3,0.36,0.68,0.31,0.06,0.37,0.82,0.0
piccolo2d.csv,0.65,0.19,0.37,0.36,0.92,0.33,0.5,0.58,0.12
reaper3d.csv,0.6,0.59,0.54,0.68,0.23,0.28,0.47,0.22,0.88
sblim.csv,0.15,0.26,0.03,0.86,0.38,0.22,0.17,0.07,0.12
