,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.52,0.45,0.54,0.62,0.53,0.77,0.48,0.0
jicarilla.csv,0.06,0.06,0.0,0.05,0.0,0.06,0.0,0.06
optalgtoolkit.csv,0.67,0.68,0.7,0.62,0.7,0.0,0.85,0.61
ossim.csv,0.19,0.03,0.0,0.0,0.0,0.0,0.0,0.0
projectts.csv,0.37,0.69,0.49,0.5,0.61,0.71,0.0,0.56
sabbu.csv,0.0,0.39,0.27,0.38,0.54,0.29,0.26,0.28
vxl.csv,0.65,0.0,0.38,0.17,0.13,0.03,0.56,0.22
zact.csv,0.09,0.01,0.0,0.05,0.0,0.0,0.0,0.56
