,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.0,12.0,2.0,19.0,11.0,0.0,0.0,0.0
jicarilla.csv,3.0,3.0,0.0,281.0,125.0,49.0,63.0,0.0
optalgtoolkit.csv,4.0,6.0,4.0,47.0,14.0,0.0,1.0,1.0
ossim.csv,0.0,150.0,69.0,0.0,125.0,49.0,63.0,61.0
projectts.csv,2.0,1.0,1.0,18.0,8.0,0.0,0.0,0.0
sabbu.csv,0.0,0.0,1.0,9.0,8.0,0.0,0.0,1.0
vxl.csv,5.0,0.0,3.0,35.0,6.0,1.0,1.0,0.0
zact.csv,0.0,150.0,0.0,281.0,0.0,49.0,63.0,2.0
