,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,56.0,12.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0
bzbyte.csv,375.0,419.0,3.0,240.0,208.0,0.0,12.0,0.0,217.0
encog-java.csv,3.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0
galaxium.csv,29.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
h2database.csv,15.0,1.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0
haphazard.csv,14.0,22.0,0.0,4.0,0.0,0.0,6.0,0.0,1.0
jaql.csv,38.0,4.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0
raven-monitoring.csv,41.0,64.0,0.0,3.0,0.0,2.0,7.0,0.0,0.0
v8.csv,8.0,16.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
