,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.0,0.52,0.59,0.0,1.0,0.62,0.87,0.06,0.0
decidr.csv,0.98,0.68,1.0,0.76,1.0,0.94,0.77,0.73,0.86
glas.csv,0.68,0.87,0.48,0.24,0.51,0.74,0.56,0.68,0.62
hatari.csv,0.66,0.81,0.62,0.68,0.97,0.76,0.87,0.93,0.81
ltp.csv,0.37,0.71,0.86,0.88,0.77,0.71,0.64,0.5,0.43
net-snmp.csv,0.71,0.77,0.59,0.72,0.6,0.65,0.82,0.97,0.92
opde.csv,1.0,0.65,1.0,0.64,0.99,0.67,0.0,0.49,0.41
powerfolder-.csv,0.34,0.68,0.31,0.6,0.05,0.24,0.28,0.34,0.16
tcl.csv,0.51,0.61,0.66,0.84,0.72,0.62,0.72,0.48,0.86
