,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.64,0.45,0.33,0.11,1.0,0.21
chaperon.csv,0.6,0.2,0.0,1.0,0.0,0.33
mule.csv,1.0,0.3,0.27,0.0,1.0,0.21
nunit.csv,0.62,0.55,0.31,0.0,0.95,1.0
springside.csv,0.68,1.0,0.36,0.09,0.95,0.24
swtfox.csv,0.63,0.28,1.0,0.07,0.94,0.16
