,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.92,0.73,0.68,1.0,0.98,0.88
chaperon.csv,0.02,0.02,0.0,1.0,0.0,0.02
mule.csv,0.97,0.12,0.3,0.0,0.18,0.15
nunit.csv,0.37,0.22,0.22,0.0,0.38,0.95
springside.csv,0.61,0.94,0.55,0.5,0.68,0.8
swtfox.csv,0.41,0.67,1.0,0.75,0.27,0.42
