,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.79,0.46,0.86,0.69,0.0,0.86
chaperon.csv,0.02,0.04,0.02,0.0,0.0,0.01
mule.csv,0.0,0.15,0.49,0.08,0.0,0.15
nunit.csv,0.35,0.09,0.31,0.1,0.25,0.0
springside.csv,0.44,0.0,0.6,0.44,0.5,0.68
swtfox.csv,0.37,0.86,0.0,0.81,0.25,0.61
