,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.35,0.39,0.89,0.2,0.29,0.15,0.62,0.49,0.47,0.23,0.87,0.74,0.54,0.43,0.64,0.63
customsagetv.csv,0.42,0.57,0.0,0.0,0.12,0.13,0.65,0.5,0.05,0.43,0.89,1.0,0.54,0.54,0.56,0.92
fluidium.csv,0.5,0.8,0.0,0.19,0.0,0.16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.48,0.0,0.6
guineu.csv,0.46,0.34,0.75,0.14,0.12,0.19,0.56,0.45,0.17,0.17,0.93,0.72,0.57,0.42,0.74,0.85
inkscape.csv,0.3,0.47,0.79,0.17,0.26,0.12,0.77,0.42,0.22,0.3,0.84,0.75,0.49,0.45,0.63,0.58
mpqc.csv,0.25,0.25,0.62,0.06,0.09,0.28,0.46,0.38,0.1,0.21,0.92,0.61,0.32,0.4,0.61,0.43
nsis.csv,0.29,0.34,0.84,0.11,0.15,0.16,0.53,0.3,0.19,0.24,1.0,0.86,0.52,0.29,0.6,0.7
octave.csv,0.27,0.41,1.0,0.23,0.36,0.13,0.73,0.38,0.05,0.21,0.9,0.9,0.59,0.41,0.61,0.33
owfs.csv,0.31,0.4,0.79,0.33,0.22,0.09,0.59,0.46,0.19,0.26,0.92,0.83,0.51,0.37,0.68,0.16
owlib.csv,0.37,0.58,0.96,0.2,0.26,0.09,0.66,0.57,0.31,0.31,0.9,0.9,0.67,0.5,0.78,0.53
pamguard.csv,0.31,0.48,0.89,0.25,0.26,0.16,0.63,0.48,0.35,0.27,0.9,0.92,0.54,0.67,0.71,0.46
prelude.csv,0.31,0.4,0.95,0.19,0.18,0.13,0.63,0.45,0.22,0.27,0.89,0.81,0.51,0.48,0.64,0.6
robocode.csv,0.39,0.5,0.0,0.33,0.24,0.12,0.71,0.67,0.24,0.38,0.91,0.8,0.54,0.46,0.63,0.6
uwom-server.csv,0.39,0.36,0.0,0.17,0.24,0.08,0.72,0.36,0.23,0.36,0.92,0.8,0.35,0.44,0.61,0.74
zengine.csv,0.31,0.4,0.87,0.14,0.18,0.16,0.58,0.45,0.19,0.25,0.92,0.97,0.52,0.33,0.64,0.55
zildo.csv,0.43,0.44,0.96,0.17,0.27,0.12,0.63,0.73,0.33,0.29,0.86,0.91,0.75,0.43,0.65,0.79
