,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.35,0.42,0.89,0.41,0.57,0.45,0.37,0.46,0.47,0.63,0.6,0.45,0.37,0.45,0.38,0.34
customsagetv.csv,0.64,0.63,0.0,0.0,0.88,0.87,0.52,0.83,0.95,0.55,0.61,0.83,0.48,0.46,0.64,0.48
fluidium.csv,0.5,0.8,0.0,0.94,0.0,0.96,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.59,0.0,0.8
guineu.csv,0.51,0.5,0.59,0.49,0.73,0.58,0.5,0.5,0.8,0.64,0.77,0.49,0.59,0.46,0.65,0.52
inkscape.csv,0.4,0.42,0.49,0.4,0.95,0.94,0.46,0.61,0.61,0.53,0.65,0.44,0.41,0.41,0.35,0.33
mpqc.csv,0.5,0.95,0.95,0.94,0.66,0.97,0.96,0.62,0.73,0.79,0.68,0.57,0.62,0.57,0.94,0.41
nsis.csv,0.4,0.49,0.47,0.74,0.41,0.64,0.42,0.7,0.6,0.59,0.58,0.4,0.43,0.86,0.4,0.48
octave.csv,0.65,0.6,0.73,0.69,0.64,0.9,0.93,0.46,0.95,0.79,0.8,0.55,0.88,0.71,0.68,0.75
owfs.csv,0.31,0.43,0.5,0.5,0.41,0.48,0.36,0.4,0.53,0.42,0.45,0.37,0.38,0.45,0.32,0.89
owlib.csv,0.33,0.36,0.33,0.32,0.38,0.37,0.32,0.29,0.38,0.36,0.36,0.4,0.33,0.36,0.44,0.31
pamguard.csv,0.54,0.67,0.39,0.39,0.55,0.63,0.39,0.42,0.43,0.6,0.6,0.52,0.39,0.83,0.47,0.43
prelude.csv,0.31,0.4,0.47,0.41,0.39,0.41,0.34,0.43,0.54,0.43,0.46,0.42,0.36,0.42,0.32,0.34
robocode.csv,0.37,0.48,0.0,0.5,0.45,0.41,0.33,0.46,0.56,0.48,0.39,0.47,0.41,0.35,0.43,0.46
uwom-server.csv,0.94,0.66,0.0,0.56,0.43,0.49,0.44,0.64,0.53,0.52,0.52,0.36,0.95,0.36,0.53,0.49
zengine.csv,0.31,0.39,0.41,0.36,0.38,0.44,0.37,0.43,0.55,0.42,0.47,0.41,0.36,0.42,0.33,0.31
zildo.csv,0.45,0.37,0.5,0.39,0.65,0.65,0.47,0.73,0.42,0.49,0.5,0.65,0.42,0.57,0.33,0.43
