,ifmo-game-1.csv,quarkplusplus.csv,dataobjectsdotnet.csv,xapian.csv,pi-qmc.csv,gstreamer.csv,zemljanka.csv
dataobjectsdotnet.csv,0.22,0.64,0.98,0.08,0.5,0.46,0.27
gstreamer.csv,0.26,0.52,0.5,0.41,0.51,0.99,0.58
ifmo-game-1.csv,1.0,0.0,0.21,0.07,0.08,0.14,0.1
pi-qmc.csv,0.21,0.58,0.44,0.36,0.95,0.6,0.81
quarkplusplus.csv,0.16,1.0,0.42,0.45,0.38,0.41,0.41
xapian.csv,0.22,0.58,0.55,0.98,0.37,0.54,0.86
zemljanka.csv,0.16,0.56,0.61,0.37,0.44,0.72,1.0
