,ifmo-game-1.csv,quarkplusplus.csv,dataobjectsdotnet.csv,xapian.csv,pi-qmc.csv,gstreamer.csv,zemljanka.csv
dataobjectsdotnet.csv,0.13,0.59,0.99,0.09,0.5,0.68,0.97
gstreamer.csv,0.15,0.61,0.46,0.33,0.48,0.99,0.97
ifmo-game-1.csv,1.0,0.0,0.58,0.5,0.5,0.43,1.0
pi-qmc.csv,0.12,0.54,0.51,0.34,0.95,0.71,0.95
quarkplusplus.csv,0.1,1.0,0.51,0.64,0.47,0.72,0.98
xapian.csv,0.14,0.52,0.46,1.0,0.6,0.56,0.96
zemljanka.csv,0.09,0.41,0.44,0.23,0.29,0.57,1.0
