,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,qlc.csv,tcl.csv,oppna-program-hsatools.csv,mia.csv,jaolt.csv,codepurge.csv,jcl.csv,gmerlin.csv,quantlib.csv
chipster.csv,0.0,8.0,0.0,0.0,0.0,0.0,52.0,2.0,12.0,2.0,0.0,7.0,0.0,6.0,2.0,11.0,2.0
codepurge.csv,1.0,0.0,2.0,0.0,0.0,1.0,8.0,7.0,11.0,1.0,0.0,21.0,0.0,0.0,4.0,1.0,8.0
fontforge.csv,4.0,2.0,0.0,1.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,37.0,0.0,9.0,4.0,4.0,12.0
gmerlin.csv,0.0,0.0,0.0,2.0,2.0,7.0,6.0,5.0,23.0,4.0,0.0,8.0,0.0,5.0,4.0,0.0,1.0
hatari.csv,0.0,1.0,0.0,2.0,0.0,0.0,19.0,5.0,8.0,0.0,0.0,26.0,0.0,7.0,15.0,3.0,6.0
jaolt.csv,1.0,9.0,0.0,0.0,0.0,1.0,10.0,8.0,8.0,0.0,0.0,15.0,0.0,9.0,6.0,0.0,2.0
jcl.csv,0.0,0.0,1.0,0.0,0.0,0.0,52.0,54.0,6.0,0.0,0.0,5.0,0.0,13.0,0.0,1.0,3.0
ltp.csv,0.0,1.0,3.0,1.0,0.0,3.0,52.0,7.0,29.0,0.0,1.0,8.0,0.0,14.0,2.0,1.0,4.0
mia.csv,1.0,1.0,1.0,0.0,2.0,8.0,10.0,1.0,21.0,0.0,1.0,0.0,2.0,5.0,7.0,8.0,19.0
net-snmp.csv,0.0,0.0,3.0,0.0,0.0,0.0,29.0,0.0,7.0,0.0,0.0,9.0,0.0,19.0,1.0,2.0,8.0
opde.csv,1.0,1.0,1.0,0.0,1.0,2.0,21.0,0.0,2.0,0.0,0.0,13.0,0.0,17.0,5.0,2.0,5.0
oppna-program-hsatools.csv,0.0,2.0,1.0,0.0,0.0,2.0,40.0,14.0,18.0,0.0,0.0,23.0,1.0,16.0,3.0,5.0,15.0
powerfolder-.csv,1.0,0.0,0.0,0.0,3.0,9.0,1.0,2.0,0.0,1.0,0.0,21.0,1.0,3.0,4.0,4.0,118.0
qlc.csv,91.0,4.0,64.0,0.0,471.0,9.0,3.0,54.0,0.0,3.0,2.0,7.0,1.0,1.0,4.0,97.0,118.0
quantlib.csv,0.0,3.0,0.0,4.0,3.0,14.0,10.0,2.0,9.0,3.0,2.0,22.0,1.0,6.0,7.0,3.0,0.0
tcl.csv,0.0,0.0,2.0,0.0,1.0,3.0,52.0,2.0,19.0,0.0,2.0,8.0,1.0,19.0,5.0,3.0,4.0
