,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.0,0.27,0.11,0.11,0.38,0.62,0.27,0.63
apolloplayer.csv,0.66,0.01,0.47,0.22,0.38,0.51,0.22,0.17
k3d.csv,0.01,0.03,0.03,0.08,0.12,0.0,0.1,0.09
redshell.csv,0.91,0.62,0.63,1.0,0.0,0.98,0.95,0.56
rtb-team.csv,0.22,0.33,0.18,0.0,0.62,0.3,0.24,0.4
xreal.csv,0.03,0.08,0.01,0.0,0.0,0.05,0.07,0.0
xstore.csv,0.44,0.39,0.43,0.22,0.25,0.53,0.05,0.41
