,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.0,10.0,40.0,51.0,0.0,0.0,6.0,27.0
apolloplayer.csv,5.0,0.0,188.0,0.0,0.0,25.0,1.0,183.0
k3d.csv,0.0,0.0,490.0,51.0,0.0,0.0,1.0,183.0
redshell.csv,8.0,0.0,212.0,1.0,0.0,0.0,5.0,22.0
rtb-team.csv,6.0,0.0,490.0,0.0,0.0,8.0,0.0,45.0
xreal.csv,1.0,4.0,490.0,0.0,0.0,3.0,1.0,0.0
xstore.csv,2.0,3.0,490.0,6.0,0.0,21.0,0.0,67.0
