,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.97,0.66,0.98,0.75,0.63,0.46,0.5,0.48
apolloplayer.csv,0.52,0.79,0.68,0.9,0.63,0.51,0.64,0.97
k3d.csv,0.86,0.75,0.93,0.67,0.92,0.96,0.75,0.94
redshell.csv,0.41,0.47,0.4,0.39,0.47,0.35,0.47,0.49
rtb-team.csv,0.53,0.41,0.97,0.64,0.45,0.55,0.46,0.45
xreal.csv,0.88,0.86,0.8,0.75,0.9,0.92,0.75,0.8
xstore.csv,0.44,0.38,0.5,0.9,0.51,0.46,0.51,0.53
