,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.99,0.3,0.04,0.0,0.49,0.23,0.54,0.07
apolloplayer.csv,0.18,0.96,0.01,0.16,0.69,0.14,0.51,0.0
k3d.csv,0.18,0.14,0.0,0.0,0.12,0.97,0.28,0.0
redshell.csv,0.25,0.41,0.01,0.42,1.0,0.26,0.65,0.07
rtb-team.csv,0.3,0.41,0.0,0.97,0.47,0.23,0.62,0.08
xreal.csv,0.04,0.06,0.0,0.42,0.1,0.19,0.04,1.0
xstore.csv,0.26,0.41,0.0,0.16,0.61,0.22,0.97,0.05
