,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,1.0,0.28,0.02,0.0,0.95,0.14,0.66,0.03
apolloplayer.csv,0.11,0.96,0.0,0.2,0.97,0.09,0.68,0.0
k3d.csv,0.57,0.5,0.0,0.0,0.92,1.0,0.67,0.0
redshell.csv,0.14,0.28,0.0,0.27,1.0,0.15,0.51,0.04
rtb-team.csv,0.23,0.33,0.0,1.0,0.92,0.17,0.71,0.04
xreal.csv,0.12,0.14,0.0,1.0,1.0,0.33,0.25,1.0
xstore.csv,0.17,0.31,0.0,0.2,0.98,0.14,0.96,0.03
