,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.46,0.54,0.51,0.88,0.59,0.92,0.47,0.92,0.8
ingex.csv,0.41,0.92,0.75,0.62,0.86,0.82,0.44,0.8,0.72
megasquirtavr.csv,0.86,0.54,0.49,0.93,0.67,0.91,0.5,0.6,0.67
owlapi.csv,0.88,0.89,0.95,0.97,0.59,0.62,0.55,0.8,0.5
piccolo2d.csv,0.83,0.67,0.55,0.89,0.38,0.51,0.34,0.41,0.67
servicestack.csv,0.67,0.0,0.92,0.0,0.92,0.73,0.88,0.67,0.63
tolven.csv,0.44,0.67,0.5,0.89,0.45,0.66,0.38,0.86,0.0
twostep.csv,0.36,0.57,0.36,0.46,0.34,0.47,0.33,0.45,0.48
wxlua.csv,0.33,0.62,0.57,0.54,0.76,0.65,0.44,0.83,0.48
