,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.58,0.39,0.28,0.17,0.38,0.16,0.31,0.26,0.18
ingex.csv,0.39,0.19,0.22,0.31,0.16,0.29,0.59,0.19,0.35
megasquirtavr.csv,0.05,0.5,0.28,0.27,0.32,0.12,0.0,0.32,0.25
owlapi.csv,0.15,0.21,0.12,0.43,0.46,0.46,0.42,0.26,0.39
piccolo2d.csv,0.29,0.31,0.48,0.19,0.58,0.39,0.54,0.68,0.44
servicestack.csv,0.0,0.0,0.31,0.02,0.19,0.25,0.27,0.21,0.61
tolven.csv,0.46,0.42,0.36,0.19,0.6,0.48,0.54,0.36,0.0
twostep.csv,0.48,0.42,0.25,0.63,0.54,0.31,0.5,0.8,0.57
wxlua.csv,0.49,0.28,0.18,0.93,0.22,0.13,0.37,0.25,0.39
