,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.73,0.64,0.64,0.11,0.5,0.23,0.36,0.22,0.15
ingex.csv,0.48,0.18,0.35,0.22,0.19,0.44,0.59,0.15,0.48
megasquirtavr.csv,0.04,0.59,0.64,0.19,0.43,0.23,0.0,0.33,0.38
owlapi.csv,0.12,0.33,0.18,0.31,0.53,0.72,0.49,0.18,0.49
piccolo2d.csv,0.27,0.29,0.77,0.12,0.73,0.52,0.64,0.71,0.46
servicestack.csv,0.0,0.0,0.36,0.01,0.19,0.43,0.2,0.15,0.68
tolven.csv,0.61,0.45,0.73,0.12,0.71,0.57,0.63,0.27,0.0
twostep.csv,0.61,0.69,0.24,0.46,0.72,0.53,0.5,0.85,0.74
wxlua.csv,0.63,0.44,0.4,0.6,0.27,0.32,0.43,0.3,0.4
