,f1,g,recall,precision,pf,wins
acegisecurity.csv,0.47,0.59,0.61,0.33999999999999997,0.44,11
aztec.csv,0.395,0.56,0.515,0.515,0.255,15
bibedt.csv,0.42500000000000004,0.615,0.685,0.38,0.375,16
esmf.csv,0.41500000000000004,0.45,0.71,0.31,0.665,6
irrlicht.csv,0.405,0.0,1.0,0.26,1.0,2
jstock.csv,0.34,0.27,0.23,0.365,0.18,5
kowari.csv,0.345,0.41000000000000003,0.475,0.255,0.54,4
lportal.csv,0.05,0.030000000000000002,0.025,0.245,0.01,0
modellus.csv,0.4,0.56,0.51,0.47,0.22999999999999998,14
open-data-kit.csv,0.475,0.59,0.735,0.345,0.5,13
pentahoanalysistool.csv,0.3,0.365,0.395,0.235,0.475,3
phet.csv,0.22999999999999998,0.31000000000000005,0.39,0.195,0.655,1
qtractor.csv,0.475,0.615,0.615,0.42500000000000004,0.33,17
roller.csv,0.405,0.585,0.81,0.3,0.62,9
sumatrapdf.csv,0.45,0.45,0.935,0.3,0.8049999999999999,7
synergyspace.csv,0.365,0.46499999999999997,0.445,0.355,0.3,8
ultimairis.csv,0.425,0.575,0.7050000000000001,0.33999999999999997,0.45999999999999996,12
voms.csv,0.405,0.405,0.45999999999999996,0.425,0.21,10
