,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.29,0.33,1.0,0.12,0.15,0.0,0.08
foursquared.csv,0.43,0.11,0.33,0.83,0.0,0.0,0.29
ifmo-game-1.csv,0.86,0.0,0.33,0.25,0.23,0.0,0.29
jmule.csv,0.71,0.56,1.0,1.0,1.0,1.0,0.88
micomt.csv,0.86,0.56,0.67,1.0,0.69,1.0,0.79
voms.csv,0.57,0.89,1.0,0.71,0.46,1.0,0.0
