,0,1
rectracker.csv,0.0,0.41500000000000004
dynalloy.csv,0.0,0.275
mpqc.csv,0.0,0.135
thout.csv,0.6905,0.175
benojt.csv,1.0,
sabbu.csv,0.0,0.4
unladen-swallow.csv,0.0,0.125
powerfolder-.csv,0.0,0.195
barracudamvc.csv,0.0,0.5
nutz.csv,0.0,0.14500000000000002
apolloplayer.csv,0.5,0.25
vxl.csv,0.0,0.26
fbmanager.csv,0.667,0.33
olsrd.csv,0.0,0.5
jajuk.csv,0.0,0.22
sqlpower-library.csv,0.0,0.5
heekscad.csv,0.0,0.5
zorannt.csv,0.6675,0.25
emftriple.csv,0.0,0.035
gamestone.csv,0.0,0.0
jicarilla.csv,0.625,0.125
sevenupdate.csv,1.0,
nuttx.csv,0.0,0.71
psrchive.csv,0.0,0.14
jvcl.csv,0.0,0.24
kdenlive.csv,0.0,0.5
hatari.csv,0.0,0.41500000000000004
maidsafe-dht.csv,0.0,0.17
opde.csv,0.5,0.325
brlcad.csv,0.0,0.21000000000000002
opentibia.csv,0.0,0.25
plee-the-bear.csv,0.0,0.19
xcsoar.csv,0.0,0.29
vapor.csv,0.0,0.36
reaper-ecad.csv,0.853,0.09
jmri.csv,0.0,0.375
igarden.csv,0.0,0.195
mb-unit.csv,0.0,0.79
kaffeine.csv,1.0,0.0
ossim.csv,0.0,0.16999999999999998
jlinalg.csv,1.0,0.0
megasquirtavr.csv,0.8035,0.13
psycle.csv,0.0,0.4
beast-mcmc.csv,0.0,0.22
ikvm.csv,0.0,0.33
bscwweasel.csv,0.6785,0.28
zact.csv,0.0,0.17
zscreen.csv,0.0,0.25
sarasvati.csv,0.7104999999999999,0.19
flylegacy.csv,0.0,0.5
nullc.csv,1.0,0.5
dvt.csv,0.0,0.1
retromenu.csv,0.45,0.25
jatlas.csv,0.571,0.0
liferea.csv,0.0,0.225
array4j.csv,0.5355,0.22999999999999998
go.csv,0.0,0.325
zealos.csv,0.9285,0.29
ns-3.csv,0.0,0.57
nug.csv,0.0,0.25
critterding.csv,0.675,0.5
optalgtoolkit.csv,0.125,0.33
kwave.csv,0.6335,0.265
superwaba.csv,0.0,0.26
ltp.csv,0.0,0.565
pdfedit.csv,0.0,0.25
blogentis.csv,0.5,0.29
mclient-mume.csv,1.0,0.0
firebird.csv,0.0,0.38
