,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.2,0.21,0.0,0.33,0.95,0.11,0.08,0.05
apolloplayer.csv,0.13,0.49,0.0,0.32,0.97,0.19,0.14,0.01
k3d.csv,0.13,0.6,0.08,0.18,1.0,0.46,0.0,0.0
kowari.csv,0.14,0.35,0.03,0.26,0.94,0.15,0.18,0.06
redshell.csv,0.09,0.22,0.0,0.0,0.98,0.14,0.08,0.03
rtb-team.csv,0.31,0.33,0.0,0.69,1.0,0.23,0.09,0.07
xreal.csv,0.06,0.1,0.0,0.71,0.98,0.12,0.05,0.62
