,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.61,0.12,0.0,0.73,0.11,0.13,0.43,0.6
apolloplayer.csv,0.45,0.71,1.0,0.4,0.37,0.7,0.71,0.2
k3d.csv,0.45,0.12,1.0,0.33,0.05,0.8,0.0,0.0
kowari.csv,0.76,0.33,1.0,0.8,0.44,0.6,0.57,0.6
redshell.csv,0.16,0.33,0.0,0.0,0.78,0.8,0.43,0.4
rtb-team.csv,0.13,0.5,0.0,0.73,0.21,0.1,0.29,0.6
xreal.csv,0.05,0.17,0.0,0.33,0.22,0.37,0.29,1.0
