,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.3,0.16,0.0,0.46,0.19,0.12,0.13,0.1
apolloplayer.csv,0.2,0.58,0.01,0.35,0.54,0.29,0.23,0.02
k3d.csv,0.2,0.21,0.14,0.23,0.1,0.59,0.0,0.0
kowari.csv,0.24,0.34,0.06,0.39,0.6,0.24,0.28,0.11
redshell.csv,0.12,0.27,0.0,0.0,0.87,0.24,0.13,0.05
rtb-team.csv,0.19,0.4,0.0,0.71,0.35,0.14,0.14,0.13
xreal.csv,0.05,0.13,0.0,0.45,0.36,0.18,0.08,0.77
