,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.95,0.94,0.01,0.97,0.68
nabu-library.csv,0.87,0.74,0.9,0.71,0.01
pcgen.csv,0.68,0.04,0.59,0.61,0.89
selenium.csv,0.05,0.63,0.81,0.51,0.68
tolven.csv,0.76,0.7,0.68,0.03,0.85
